MD	GR	PHIE	PHI_ALT	DTCO	RHOB	DTS	WELL
4026.205						117.91449738	Well_11
4026.405						117.82099915	Well_11
4026.605						117.90450287	Well_11
4026.805						118.07610321	Well_11
4027.005						118.25759888	Well_11
4027.205						118.38760376	Well_11
4027.405						118.39230347	Well_11
4027.605						118.36070251	Well_11
4027.805						118.32679749	Well_11
4028.005						118.29759979	Well_11
4028.205						118.25520325	Well_11
4028.405						118.20400238	Well_11
4028.605						118.17320251	Well_11
4028.805						118.17539978	Well_11
4029.005						118.29239655	Well_11
4029.205						118.36380005	Well_11
4029.405						118.40509796	Well_11
4029.605						118.39849854	Well_11
4029.805						118.33740234	Well_11
4030.005						118.28579712	Well_11
4030.205						118.26940155	Well_11
4030.405						118.33200073	Well_11
4030.605						118.41369629	Well_11
4030.805						118.47969818	Well_11
4031.005						118.58480072	Well_11
4031.205						118.59320068	Well_11
4031.405						118.59290314	Well_11
4031.605						118.53450012	Well_11
4031.805						118.50379944	Well_11
4032.005						118.47889709	Well_11
4032.205						118.41600037	Well_11
4032.405						118.38700104	Well_11
4032.605						118.37930298	Well_11
4032.805						118.39320374	Well_11
4033.005						118.39150238	Well_11
4033.205						118.34790039	Well_11
4033.405						118.34970093	Well_11
4033.605						118.25689697	Well_11
4033.805						118.20159912	Well_11
4034.005						118.15850067	Well_11
4034.205						118.27230072	Well_11
4034.405						118.32589722	Well_11
4034.605						118.3628006	Well_11
4034.805						118.38220215	Well_11
4035.005						118.38259888	Well_11
4035.205						118.37239838	Well_11
4035.405						118.40480042	Well_11
4035.605						118.41629791	Well_11
4035.805						118.42910004	Well_11
4036.005						118.41400146	Well_11
4036.205						118.34279633	Well_11
4036.405						118.32150269	Well_11
4036.605						118.32409668	Well_11
4036.805						118.28800201	Well_11
4037.005						118.2786026	Well_11
4037.205						118.29109955	Well_11
4037.405						118.33760071	Well_11
4037.605						118.32479858	Well_11
4037.805						118.2838974	Well_11
4038.005						118.22160339	Well_11
4038.205						118.1835022	Well_11
4038.405						118.11660004	Well_11
4038.605						117.98339844	Well_11
4038.805						117.9138031	Well_11
4039.005						117.88610077	Well_11
4039.205						117.89689636	Well_11
4039.405						117.97910309	Well_11
4039.605						118.04340363	Well_11
4039.805						118.15840149	Well_11
4040.005						118.38240051	Well_11
4040.205						118.40769958	Well_11
4040.405						118.39230347	Well_11
4040.605						118.35070038	Well_11
4040.805						118.38259888	Well_11
4041.005						118.4713974	Well_11
4041.205						118.60489655	Well_11
4041.405						118.57050323	Well_11
4041.605						118.43240356	Well_11
4041.805						118.12999725	Well_11
4042.005						118.11270142	Well_11
4042.205						118.17960358	Well_11
4042.405						118.29470062	Well_11
4042.605						118.53230286	Well_11
4042.805						118.52799988	Well_11
4043.005						118.44409943	Well_11
4043.205						118.31349945	Well_11
4043.405						118.30069733	Well_11
4043.605						118.3239975	Well_11
4043.805						118.37139893	Well_11
4044.005						118.39910126	Well_11
4044.205						118.46080017	Well_11
4044.405						118.53569794	Well_11
4044.605						118.5617981	Well_11
4044.805						118.56809998	Well_11
4045.005						118.51480103	Well_11
4045.205						118.44080353	Well_11
4045.405						118.38279724	Well_11
4045.605						118.37380219	Well_11
4045.805						118.44599915	Well_11
4046.005						118.50250244	Well_11
4046.205						118.57209778	Well_11
4046.405						118.6411972	Well_11
4046.605						118.62239838	Well_11
4046.805						118.58750153	Well_11
4047.005						118.6108017	Well_11
4047.205						118.59290314	Well_11
4047.405						118.56009674	Well_11
4047.605						118.5141983	Well_11
4047.805						118.48739624	Well_11
4048.005						118.45120239	Well_11
4048.205						118.39089966	Well_11
4048.405						118.36009979	Well_11
4048.605						118.33049774	Well_11
4048.805						118.31469727	Well_11
4049.005						118.32089996	Well_11
4049.205						118.33550262	Well_11
4049.405						118.36009979	Well_11
4049.605						118.45010376	Well_11
4049.805						118.4776001	Well_11
4050.005						118.50080109	Well_11
4050.205						118.46790314	Well_11
4050.405						118.43299866	Well_11
4050.605						118.39160156	Well_11
4050.805						118.33070374	Well_11
4051.005						118.29039764	Well_11
4051.205						118.24520111	Well_11
4051.405						118.2480011	Well_11
4051.605						118.2457962	Well_11
4051.805						118.23600006	Well_11
4052.005						118.23619843	Well_11
4052.205						118.22979736	Well_11
4052.405						118.21890259	Well_11
4052.605						118.2322998	Well_11
4052.805						118.26190186	Well_11
4053.005						118.24700165	Well_11
4053.205						118.25140381	Well_11
4053.405						118.23300171	Well_11
4053.605						118.18170166	Well_11
4053.805						118.06659698	Well_11
4054.005						117.8239975	Well_11
4054.205						117.78350067	Well_11
4054.405						117.75959778	Well_11
4054.605						117.70700073	Well_11
4054.805						117.65809631	Well_11
4055.005						117.64620209	Well_11
4055.205						117.62860107	Well_11
4055.405						117.42960358	Well_11
4055.605						117.14720154	Well_11
4055.805						116.85520172	Well_11
4056.005						116.31330109	Well_11
4056.205						116.05310059	Well_11
4056.405						115.76300049	Well_11
4056.605						116.30269623	Well_11
4056.805						115.94300079	Well_11
4057.005						115.57260132	Well_11
4057.205						116.9190979	Well_11
4057.405						116.65139771	Well_11
4057.605						116.2322998	Well_11
4057.805						116.97309875	Well_11
4058.005						117.77880096	Well_11
4058.205						119.52459717	Well_11
4058.405						122.59660339	Well_11
4058.605						127.51999664	Well_11
4058.805						129.73339844	Well_11
4059.005						131.10240173	Well_11
4059.205						133.56930542	Well_11
4059.405						132.72680664	Well_11
4059.605						131.14390564	Well_11
4059.805						123.14399719	Well_11
4060.005						117.03820038	Well_11
4060.205						113.37090302	Well_11
4060.405						110.32360077	Well_11
4060.605						110.09449768	Well_11
4060.805						110.85289764	Well_11
4061.005						115.05609894	Well_11
4061.205						116.51930237	Well_11
4061.405						116.99629974	Well_11
4061.605						117.27420044	Well_11
4061.805						118.1832962	Well_11
4062.005						117.95619965	Well_11
4062.205						117.55970001	Well_11
4062.405						117.604599	Well_11
4062.605						118.05870056	Well_11
4062.805						118.35379791	Well_11
4063.005						118.07450104	Well_11
4063.205						117.60369873	Well_11
4063.405						117.66290283	Well_11
4063.605						119.65709686	Well_11
4063.805						121.30970001	Well_11
4064.005						122.44920349	Well_11
4064.205						122.18599701	Well_11
4064.405						121.50769806	Well_11
4064.605						120.62319946	Well_11
4064.805						119.39849854	Well_11
4065.005						118.06950378	Well_11
4065.205						118.40319824	Well_11
4065.405						118.68979645	Well_11
4065.605						119.14779663	Well_11
4065.805						119.57859802	Well_11
4066.005						120.52330017	Well_11
4066.205						124.90830231	Well_11
4066.405						126.5121994	Well_11
4066.605						127.53569794	Well_11
4066.805						127.40650177	Well_11
4067.005						126.46099854	Well_11
4067.205						125.24839783	Well_11
4067.405						123.6135025	Well_11
4067.605						122.96019745	Well_11
4067.805						122.40599823	Well_11
4068.005						121.91290283	Well_11
4068.205						120.26950073	Well_11
4068.405						119.59200287	Well_11
4068.605						119.07980347	Well_11
4068.805						118.51129913	Well_11
4069.005						118.6371994	Well_11
4069.205						118.69200134	Well_11
4069.405						118.6529007	Well_11
4069.605						118.90699768	Well_11
4069.805						119.22669983	Well_11
4070.005						119.39830017	Well_11
4070.205						118.97229767	Well_11
4070.405						118.80590057	Well_11
4070.605						118.81359863	Well_11
4070.805						119.22100067	Well_11
4071.005						119.91840363	Well_11
4071.205						120.16249847	Well_11
4071.405						119.5381012	Well_11
4071.605						119.13749695	Well_11
4071.805						119.33319855	Well_11
4072.005						121.06189728	Well_11
4072.205						121.72239685	Well_11
4072.405						122.05020142	Well_11
4072.605						121.30349731	Well_11
4072.805						120.7365036	Well_11
4073.005						120.02899933	Well_11
4073.205						119.18019867	Well_11
4073.405						119.0089035	Well_11
4073.605						119.0719986	Well_11
4073.805						119.11399841	Well_11
4074.005						119.26409912	Well_11
4074.205						119.59339905	Well_11
4074.405						119.7141037	Well_11
4074.605						119.67579651	Well_11
4074.805						119.76229858	Well_11
4075.005						119.79370117	Well_11
4075.205						119.373703	Well_11
4075.405						119.41570282	Well_11
4075.605						119.7602005	Well_11
4075.805						119.8246994	Well_11
4076.005						119.62950134	Well_11
4076.205						119.65589905	Well_11
4076.405						120.29620361	Well_11
4076.605						119.70980072	Well_11
4076.805						119.10160065	Well_11
4077.005						121.02709961	Well_11
4077.205						122.8859024	Well_11
4077.405						124.3309021	Well_11
4077.605						125.12870026	Well_11
4077.805						124.43409729	Well_11
4078.005						123.22309875	Well_11
4078.205						121.72840118	Well_11
4078.405						121.10820007	Well_11
4078.605						121.71029663	Well_11
4078.805						122.18640137	Well_11
4079.005						122.97100067	Well_11
4079.205						123.31500244	Well_11
4079.405						123.77469635	Well_11
4079.605						123.73670197	Well_11
4079.805						124.11689758	Well_11
4080.005						124.43139648	Well_11
4080.205						124.02140045	Well_11
4080.405						123.13009644	Well_11
4080.605						122.18250275	Well_11
4080.805						121.03849792	Well_11
4081.005						119.92960358	Well_11
4081.205						120.51719666	Well_11
4081.405						121.78569794	Well_11
4081.605						125.42459869	Well_11
4081.805						125.12599945	Well_11
4082.005						123.49140167	Well_11
4082.205						122.23819733	Well_11
4082.405						121.83879852	Well_11
4082.605						122.34760284	Well_11
4082.805						123.21700287	Well_11
4083.005						122.87729645	Well_11
4083.205						123.12480164	Well_11
4083.405						123.99584198	Well_11
4083.605						124.9937973	Well_11
4083.805						125.39900208	Well_11
4084.005						125.50009918	Well_11
4084.205						125.02220154	Well_11
4084.405						124.20410156	Well_11
4084.605						122.70279694	Well_11
4084.805						119.90339661	Well_11
4085.005						119.52120209	Well_11
4085.205						119.84880066	Well_11
4085.405						120.88549805	Well_11
4085.605						121.46769714	Well_11
4085.805						121.86540222	Well_11
4086.005						122.31539917	Well_11
4086.205						122.77960205	Well_11
4086.405						123.53980255	Well_11
4086.605						124.25557709	Well_11
4086.805						125.15180206	Well_11
4087.005						125.49160004	Well_11
4087.205						125.7256012	Well_11
4087.405						124.70570374	Well_11
4087.605						123.51069641	Well_11
4087.805						122.93489838	Well_11
4088.005						123.42810059	Well_11
4088.205						123.64880371	Well_11
4088.405						123.60569763	Well_11
4088.605						122.99530029	Well_11
4088.805						122.51450348	Well_11
4089.005						122.08370209	Well_11
4089.205						122.73729706	Well_11
4089.405						123.33450317	Well_11
4089.605						123.63729858	Well_11
4089.805						123.59629822	Well_11
4090.005						122.59960175	Well_11
4090.205						121.99849701	Well_11
4090.405						121.51200104	Well_11
4090.605						121.56030273	Well_11
4090.805						121.91280365	Well_11
4091.005						122.47869873	Well_11
4091.205						123.19950104	Well_11
4091.405						123.50370026	Well_11
4091.605						123.96700287	Well_11
4091.805						124.87200165	Well_11
4092.005						124.99620056	Well_11
4092.205						125.14240265	Well_11
4092.405						123.80200195	Well_11
4092.605						122.81099701	Well_11
4092.805						122.16169739	Well_11
4093.005						122.18530273	Well_11
4093.205						123.18759918	Well_11
4093.405						123.65190125	Well_11
4093.605						123.9571991	Well_11
4093.805						123.76049805	Well_11
4094.005						123.45410156	Well_11
4094.205						123.18840027	Well_11
4094.405						122.9477005	Well_11
4094.605						122.55249786	Well_11
4094.805						122.29699707	Well_11
4095.005						122.07350159	Well_11
4095.205						121.78659821	Well_11
4095.405						121.48310089	Well_11
4095.605						121.04949951	Well_11
4095.805						120.94650269	Well_11
4096.005						120.82489777	Well_11
4096.205						120.63030243	Well_11
4096.405						120.67810059	Well_11
4096.605						120.9213028	Well_11
4096.805						120.99389648	Well_11
4097.005						121.15350342	Well_11
4097.205						121.35009766	Well_11
4097.405						121.55819702	Well_11
4097.605						121.89450073	Well_11
4097.805						121.91079712	Well_11
4098.005						121.78639984	Well_11
4098.205						121.41200256	Well_11
4098.405						121.19490051	Well_11
4098.605						121.06939697	Well_11
4098.805						120.97440338	Well_11
4099.005						120.9571991	Well_11
4099.205						120.98989868	Well_11
4099.405						121.0381012	Well_11
4099.605						120.85800171	Well_11
4099.805						120.75330353	Well_11
4100.005						120.66870117	Well_11
4100.205						120.36029816	Well_11
4100.405						120.32109833	Well_11
4100.605						120.25360107	Well_11
4100.805						120.13300323	Well_11
4101.005						120.6242981	Well_11
4101.205						121.65840149	Well_11
4101.405						123.22810364	Well_11
4101.605						123.45459747	Well_11
4101.805						123.32189941	Well_11
4102.005						122.07589722	Well_11
4102.205						121.29380035	Well_11
4102.405						120.77380371	Well_11
4102.605						120.65209961	Well_11
4102.805						120.88379669	Well_11
4103.005						120.9571991	Well_11
4103.205						120.94029999	Well_11
4103.405						120.59269714	Well_11
4103.605						120.45079803	Well_11
4103.805						120.32630157	Well_11
4104.005						120.01999664	Well_11
4104.205						120.10089874	Well_11
4104.405						120.29769897	Well_11
4104.605						120.7928009	Well_11
4104.805						120.94709778	Well_11
4105.005						120.79460144	Well_11
4105.205						120.47689819	Well_11
4105.405						120.65989685	Well_11
4105.605						120.98290253	Well_11
4105.805						121.19000244	Well_11
4106.005						121.07659912	Well_11
4106.205						120.76830292	Well_11
4106.405						120.3572998	Well_11
4106.605						119.63899994	Well_11
4106.805						119.58630371	Well_11
4107.005						119.67749786	Well_11
4107.205						119.70189667	Well_11
4107.405						119.64830017	Well_11
4107.605						119.61419678	Well_11
4107.805						119.46240234	Well_11
4108.005						119.44409943	Well_11
4108.205						119.4838028	Well_11
4108.405						119.43930054	Well_11
4108.605						119.38130188	Well_11
4108.805						119.38890076	Well_11
4109.005						119.35279846	Well_11
4109.205						119.31809998	Well_11
4109.405						119.40589905	Well_11
4109.605						119.44049835	Well_11
4109.805						119.43789673	Well_11
4110.005						119.44940186	Well_11
4110.205						119.47489929	Well_11
