MD	GR	PHIE	PHI_ALT	DTS	DTCO	RHOB	WELL
6167.6877	49.994445801	0.0941822827	-0.050793193	117.19129944	65.348197937	2.4138000011	Well_5
6167.8877	47.487903595	0.0879253298	-0.051401991	118.77829742	65.014877319	2.4191000462	Well_5
6168.0877	46.929924011	0.0880835354	-0.054581199	118.18109894	64.888969421	2.4137001038	Well_5
6168.2877	47.626018524	0.0816622004	-0.054167271	117.89299774	65.168006897	2.412899971	Well_5
6168.4877	48.567111969	0.0796687603	-0.064468697	117.8125	64.10684967	2.4082999229	Well_5
6168.6877	48.878700256	0.0823493451	-0.079972066	117.79309845	62.263401031	2.4005999565	Well_5
6168.8877	49.72763443	0.0755879954	-0.085834153	111.04969788	61.714191437	2.3891999722	Well_5
6169.0877	50.668487549	0.0761486888	-0.086524919	106.04299927	61.430541992	2.3879001141	Well_5
6169.2877	51.260807037	0.067218639	-0.086496569	102.62210083	59.935283661	2.3926999569	Well_5
6169.4877	50.337581635	0.0601872019	-0.082464315	102.66200256	58.150878906	2.4305999279	Well_5
6169.6877	49.576446533	0.0512790009	-0.078081109	103.39399719	56.985309601	2.4514000416	Well_5
6169.8877	48.939979553	0.0419778228	-0.072892807	104.83719635	57.496147156	2.4605998993	Well_5
6170.0877	48.124740601	0.0406468511	-0.070178211	104.01730347	58.390083313	2.456799984	Well_5
6170.2877	47.047386169	0.038812466	-0.083118953	102.53829956	57.263652802	2.4491999149	Well_5
6170.4877	47.804855347	0.0473698154	-0.107483633	101.44609833	54.900180817	2.4363000393	Well_5
6170.6877	50.066265106	0.0579667315	-0.124891229	98.799598694	54.303806305	2.3970999718	Well_5
6170.8877	52.316707611	0.0732915998	-0.114816025	99.820701599	57.316894531	2.3822000027	Well_5
6171.0877	54.263629913	0.0821515098	-0.095206998	103.30930328	60.431182861	2.3815000057	Well_5
6171.2877	56.46452713	0.0835803151	-0.089914344	109.13749695	60.855918884	2.3905000687	Well_5
6171.4877	54.08347702	0.0739532188	-0.087004758	108.66470337	60.943767548	2.3928000927	Well_5
6171.6877	51.254951477	0.0574142411	-0.07508292	107.01879883	62.1512146	2.4000000954	Well_5
6171.8877	49.565258026	0.0586614162	-0.06282863	105.16940308	63.221515656	2.4072999954	Well_5
6172.0877	49.700012207	0.0652009845	-0.069275685	104.11920166	61.893257141	2.418900013	Well_5
6172.2877	51.109859467	0.0820130557	-0.083285563	105.88369751	59.426685333	2.4179999828	Well_5
6172.4877	54.154468536	0.0993933082	-0.087310962	107.31060028	58.832317352	2.4198999405	Well_5
6172.6877	56.18031311	0.1075891033	-0.089669451	110.41439819	60.19953537	2.4030001163	Well_5
6172.8877	54.124992371	0.118891269	-0.098136492	111.09190369	61.604194641	2.3793001175	Well_5
6173.0877	48.036560059	0.127142325	-0.106839746	111.19069672	62.057395935	2.3541998863	Well_5
6173.2877	41.604877472	0.1317148209	-0.114676453	110.91639709	61.453861237	2.3376998901	Well_5
6173.4877	36.810134888	0.1314748675	-0.123972252	109.33470154	60.910549164	2.3278999329	Well_5
6173.6877	33.180221558	0.1306602359	-0.126376629	108.59079742	60.997524261	2.3203999996	Well_5
6173.8877	29.278059006	0.1263624728	-0.12698777	106.90570068	60.973182678	2.3183000088	Well_5
6174.0877	25.4375	0.131932348	-0.132660091	105.540802	60.385940552	2.3148999214	Well_5
6174.2877	22.198671341	0.1337803155	-0.134359792	104.34300232	59.607097626	2.3117001057	Well_5
6174.4877	20.307466507	0.1333777606	-0.119963124	101.65670013	59.369148254	2.3489999771	Well_5
6174.6877	19.381002426	0.1307436973	-0.099729687	100.25730133	59.535888672	2.3784000874	Well_5
6174.8877	17.679502487	0.1323049217	-0.088026077	99.277900696	59.092041016	2.4028999805	Well_5
6175.0877	17.330610275	0.1305248588	-0.086380593	98.995697021	58.047691345	2.4198999405	Well_5
6175.2877	19.538381577	0.1279777586	-0.09189219	98.414497375	56.941017151	2.4305999279	Well_5
6175.4877	23.139266968	0.1248761863	-0.095286794	97.822601318	56.557125092	2.4286999702	Well_5
6175.6877	29.472820282	0.1077984944	-0.092146702	97.402397156	56.967617035	2.427200079	Well_5
6175.8877	37.65782547	0.0934261829	-0.087031402	97.905197144	57.249710083	2.4347000122	Well_5
6176.0877	48.057575226	0.0800826773	-0.080029361	98.80380249	57.494888306	2.4414000511	Well_5
6176.2877	56.423377991	0.0682803839	-0.070156336	99.511703491	57.710021973	2.4519000053	Well_5
6176.4877	57.836380005	0.0656068921	-0.062429339	98.89099884	57.397232056	2.4797999859	Well_5
6176.6877	56.134845734	0.0652112216	-0.056453735	97.801300049	56.922538757	2.4934000969	Well_5
6176.8877	54.725666046	0.0686696172	-0.053243615	96.707099915	56.540603638	2.5044999123	Well_5
6177.0877	60.135936737	0.0725778192	-0.049143422	97.969497681	57.033660889	2.5111999512	Well_5
6177.2877	65.883094788	0.067978546	-0.041810747	101.18170166	58.333972931	2.51060009	Well_5
6177.4877	62.089759827	0.0592042655	-0.035265669	103.8062973	59.365776062	2.5111999512	Well_5
6177.6877	52.028358459	0.0574509837	-0.033758145	105.63339996	60.016265869	2.5076999664	Well_5
6177.8877	47.630092621	0.0547352359	-0.03986996	106.01390076	59.754508972	2.5016999245	Well_5
6178.0877	44.306770325	0.0604897626	-0.048338749	106.313797	59.552753448	2.4927000999	Well_5
6178.2877	43.722518921	0.0712486207	-0.053815845	106.37059784	60.041591644	2.4802000523	Well_5
6178.4877	50.741767883	0.0757744089	-0.059881438	106.69860077	60.721340179	2.453799963	Well_5
6178.6877	58.873023987	0.082741864	-0.067929156	106.15720367	61.103664398	2.4377999306	Well_5
6178.8877	61.649734497	0.090353407	-0.077392459	106.79789734	61.070549011	2.4240999222	Well_5
6179.0877	60.665176392	0.0911517739	-0.082585357	107.29550171	60.899997711	2.4038999081	Well_5
6179.2877	58.431015015	0.0999203399	-0.080177464	107.11859894	61.017807007	2.4049999714	Well_5
6179.4877	55.149730682	0.1060618088	-0.077577598	105.97059631	60.581962585	2.4098000526	Well_5
6179.6877	51.163227081	0.1149171218	-0.075228751	105.38670349	59.539066315	2.4314000607	Well_5
6179.8877	47.420417786	0.1172243431	-0.071466044	105.70850372	58.573856354	2.4460000992	Well_5
6180.0877	44.145141602	0.1147240847	-0.063188262	105.57409668	58.856281281	2.4577999115	Well_5
6180.2877	41.213996887	0.1072332636	-0.054638587	105.43209839	59.753177643	2.4705998898	Well_5
6180.4877	38.990791321	0.0968592539	-0.055453196	106.39749908	59.966049194	2.4688000679	Well_5
6180.6877	37.373786926	0.1001503319	-0.059354596	107.3690033	60.18894577	2.4628999233	Well_5
6180.8877	36.479110718	0.0948710591	-0.059249751	110.46489716	61.040599823	2.4474000931	Well_5
6181.0877	36.989852905	0.0944807753	-0.058927506	111.6352005	61.996688843	2.439800024	Well_5
6181.2877	40.889476776	0.0925188288	-0.060694743	112.10510254	62.306381226	2.432199955	Well_5
6181.4877	46.666893005	0.0800169259	-0.064176887	112.09980011	61.900341034	2.4296000004	Well_5
6181.6877	48.501091003	0.0880268365	-0.071017995	110.60820007	61.38999176	2.4226000309	Well_5
6181.8877	46.012268066	0.0885421932	-0.077992126	108.73049927	60.944301605	2.415899992	Well_5
6182.0877	42.214954376	0.0834519714	-0.081879258	107.2059021	60.461494446	2.4098000526	Well_5
6182.2877	38.112239838	0.0811631903	-0.080273502	106.38809967	60.118824005	2.4159998894	Well_5
6182.4877	34.217514038	0.0728438348	-0.077920526	106.28540039	59.857666016	2.4223001003	Well_5
6182.6877	30.955020905	0.0648303181	-0.076414056	105.85790253	59.618057251	2.42689991	Well_5
6182.8877	29.800773621	0.0623337254	-0.076968454	105.25489807	59.445861816	2.4316000938	Well_5
6183.0877	31.475152969	0.0598477051	-0.081482753	104.58599854	59.276077271	2.4270000458	Well_5
6183.2877	35.135353088	0.0584055111	-0.088679492	104.17590332	58.84992218	2.4207000732	Well_5
6183.4877	40.697200775	0.0606111549	-0.097871251	104.96559906	58.100234985	2.4059998989	Well_5
6183.6877	44.916595459	0.0635896996	-0.100854069	104.18409729	57.902561188	2.4026999474	Well_5
6183.8877	44.215080261	0.0671584606	-0.099181987	103.21859741	58.265930176	2.4014999866	Well_5
6184.0877	42.387203217	0.0735611543	-0.098276459	104.09529877	58.42735672	2.4014000893	Well_5
6184.2877	41.45173645	0.0776389167	-0.103751674	105.20529938	58.49055481	2.3942000866	Well_5
6184.4877	41.062309265	0.087080121	-0.111455433	106.36799622	58.683002472	2.3814001083	Well_5
6184.6877	41.304618835	0.0933177769	-0.118044399	106.86779785	58.987731934	2.3684000969	Well_5
6184.8877	41.068771362	0.0935568959	-0.119715773	103.92520142	59.471569061	2.3487999439	Well_5
6185.0877	39.921958923	0.0935490131	-0.116832562	101.85769653	59.802909851	2.3482000828	Well_5
6185.2877	38.954200745	0.093870014	-0.114736646	100.50869751	59.577606201	2.3522999287	Well_5
6185.4877	38.579341888	0.0909659415	-0.116168	100.75189972	59.074054718	2.3596000671	Well_5
6185.6877	38.337905884	0.0936340541	-0.115282163	102.46019745	58.75856781	2.361000061	Well_5
6185.8877	38.628387451	0.0935730338	-0.110082388	103.96569824	58.531330109	2.3691000938	Well_5
6186.0877	40.709339142	0.0860372037	-0.098909244	105.75900269	59.490016937	2.3877000809	Well_5
6186.2877	46.275959015	0.0792712644	-0.089338034	106.23680115	60.695053101	2.3931999207	Well_5
6186.4877	54.031513214	0.0782766417	-0.085953444	107.18650055	61.113952637	2.3936998844	Well_5
6186.6877	57.512516022	0.0842052549	-0.085432425	108.17009735	60.76531601	2.3998999596	Well_5
6186.8877	52.419242859	0.0945474431	-0.086299546	107.69450378	60.161533356	2.4037001133	Well_5
6187.0877	47.15436554	0.1005754545	-0.084862672	107.2806015	59.880306244	2.407599926	Well_5
6187.2877	45.637172699	0.0998810381	-0.082008131	105.63359833	59.385601044	2.4219999313	Well_5
6187.4877	44.645900726	0.0953999981	-0.07528697	104.09999847	58.904384613	2.4372999668	Well_5
6187.6877	41.016498566	0.1031795964	-0.0775842	102.26049805	58.114528656	2.4467000961	Well_5
6187.8877	36.141017914	0.1141600385	-0.093529657	99.873298645	56.74344635	2.4433000088	Well_5
6188.0877	31.668237686	0.1186511815	-0.10226053	97.065101624	55.988769531	2.4203999043	Well_5
6188.2877	27.973464966	0.1138038039	-0.102340028	96.546401978	55.788879395	2.4217998981	Well_5
6188.4877	25.755970001	0.1010786742	-0.100159608	96.718101501	55.985088348	2.4235999584	Well_5
6188.6877	27.799331665	0.0916340575	-0.091489516	97.569801331	56.327644348	2.4346001148	Well_5
6188.8877	37.52829361	0.0949181765	-0.074335016	98.513900757	57.29655838	2.451100111	Well_5
6189.0877	53.078670502	0.0896597132	-0.057734191	99.909301758	58.484024048	2.4686999321	Well_5
6189.2877	65.936920166	0.0887281522	-0.05182739	103.90879822	58.871295929	2.4862000942	Well_5
6189.4877	67.413032532	0.0889825448	-0.057053398	105.28099823	58.620578766	2.4816999435	Well_5
6189.6877	60.404575348	0.0860314295	-0.064091019	105.8993988	58.247184753	2.4741001129	Well_5
6189.8877	51.23192215	0.0920879915	-0.068676569	105.63950348	58.256420135	2.4602999687	Well_5
6190.0877	44.912265778	0.0877379254	-0.068965867	105.31629944	58.588699341	2.4570999146	Well_5
6190.2877	42.325748444	0.0877245441	-0.068321608	105.34950256	58.955211639	2.453799963	Well_5
6190.4877	43.334266663	0.0890155509	-0.061150115	105.80354309	59.464096069	2.4577999115	Well_5
6190.6877	45.510253906	0.087688446	-0.048295103	105.52890015	60.402820587	2.4723000526	Well_5
6190.8877	46.224876404	0.0890410095	-0.035903178	105.65110016	61.190540314	2.4825000763	Well_5
6191.0877	44.673053741	0.0811340585	-0.029725529	105.24729919	60.89332962	2.4953999519	Well_5
6191.2877	41.678974152	0.0796737522	-0.032198135	103.74990082	59.871253967	2.5125999451	Well_5
6191.4877	38.795352936	0.0795032829	-0.039479841	104.5719986	59.330230713	2.5111999512	Well_5
6191.6877	36.977561951	0.0794854313	-0.050122868	105.85769653	59.261333466	2.4988000393	Well_5
6191.8877	35.051200867	0.0798086599	-0.054871924	106.3266983	59.568119049	2.4732000828	Well_5
6192.0877	33.143554688	0.0788710564	-0.056294162	106.80919647	59.91884613	2.467099905	Well_5
6192.2877	31.950193405	0.0800269619	-0.059496198	106.75060272	59.389976501	2.4637999535	Well_5
6192.4877	33.081573486	0.0774095133	-0.061070364	105.08370209	58.58045578	2.4709999561	Well_5
6192.6877	38.161083221	0.0818438977	-0.056466434	105.88690186	59.768024445	2.4719998837	Well_5
6192.8877	42.703865051	0.0795338601	-0.057299301	107.70210266	61.684280396	2.4600000381	Well_5
6193.0877	43.284301758	0.0782032162	-0.064038917	110.32579803	62.669963837	2.4205000401	Well_5
6193.2877	42.854198456	0.0902696177	-0.066735417	110.72429657	62.665599823	2.4138000011	Well_5
6193.4877	41.482906342	0.1002505943	-0.06717965	110.58699799	61.655216217	2.4170000553	Well_5
6193.6877	40.379634857	0.1135430411	-0.063755549	110.068367	60.417419434	2.4324998856	Well_5
6193.8877	39.830478668	0.1215552464	-0.057220902	108.63430023	59.738197327	2.4619998932	Well_5
6194.0877	39.162162781	0.1195744127	-0.056762058	107.1753006	58.687019348	2.4739999771	Well_5
6194.2877	38.122283936	0.1146875992	-0.063093953	105.03330231	57.40656662	2.4807999134	Well_5
6194.4877	37.907497406	0.1022093818	-0.067421205	100.85089874	57.451511383	2.4739000797	Well_5
6194.6877	40.203449249	0.0942966565	-0.066846035	99.38469696	58.772666931	2.4637999535	Well_5
6194.8877	46.183547974	0.0781228989	-0.067540258	99.49659729	60.1980896	2.4532001019	Well_5
6195.0877	60.683292389	0.0670494065	-0.072586194	102.26010132	59.833797455	2.4344000816	Well_5
6195.2877	75.341598511	0.0661840513	-0.078205451	102.50569916	58.199115753	2.4384000301	Well_5
6195.4877	80.410644531	0.0585854352	-0.076226562	102.96219635	57.272563934	2.4465999603	Well_5
6195.6877	78.998596191	0.0628055781	-0.064096801	104.29640198	58.176952362	2.4688000679	Well_5
6195.8877	75.939033508	0.0628999993	-0.044979703	105.792099	60.755455017	2.4770998955	Well_5
6196.0877	68.980918884	0.0647372082	-0.037834547	108.00550079	62.51953125	2.4790000916	Well_5
6196.2877	60.265151978	0.0710602999	-0.04447611	111.42590332	62.618198395	2.4586000443	Well_5
6196.4877	54.317871094	0.0825053155	-0.049451742	112.92220306	62.397937775	2.4521999359	Well_5
6196.6877	51.429000854	0.0869295299	-0.047941152	113.79650116	62.66576004	2.4493000507	Well_5
6196.8877	50.112857819	0.0883736238	-0.048035547	113.22640228	62.798137665	2.4519000053	Well_5
6197.0877	49.30260849	0.0872452781	-0.060053803	112.16729736	61.853004456	2.4412000179	Well_5
6197.2877	48.203742981	0.0875891075	-0.08159966	111.70860291	60.114307404	2.4268000126	Well_5
6197.4877	47.900184631	0.0874999985	-0.100785092	110.43190002	58.56602478	2.407200098	Well_5
6197.6877	48.517185211	0.0839163363	-0.10241545	107.67310333	58.535919189	2.3910000324	Well_5
6197.8877	48.76448822	0.0795375332	-0.092587374	106.66120148	59.210140228	2.3961000443	Well_5
6198.0877	48.346233368	0.0744063035	-0.077576526	105.83730316	59.731494904	2.4096999168	Well_5
6198.2877	47.774463654	0.0687954724	-0.066706985	107.08889771	59.664802551	2.4465000629	Well_5
6198.4877	47.630008698	0.069585368	-0.060219448	106.728302	59.724193573	2.4565000534	Well_5
6198.6877	47.257926941	0.0719963238	-0.051607184	107.35030365	60.127269745	2.4637999535	Well_5
6198.8877	46.779125214	0.0786560997	-0.043205965	109.11710358	60.513160706	2.4837999344	Well_5
6199.0877	46.980831146	0.0871563628	-0.042379223	110.18540192	60.879570007	2.4855999947	Well_5
6199.2877	49.092765808	0.0929334685	-0.053372521	110.41870117	60.84128952	2.476099968	Well_5
6199.4877	48.430828094	0.0945931077	-0.072781086	109.64489746	60.465084076	2.4291000366	Well_5
6199.6877	45.367710114	0.0881202742	-0.090975091	108.94190216	60.123806	2.4035000801	Well_5
6199.8877	43.001476288	0.0846622065	-0.102110744	108.2990036	59.931556702	2.3845999241	Well_5
6200.0877	39.597156525	0.0805840567	-0.107389718	107.77980042	59.489242554	2.3738999367	Well_5
6200.2877	41.202419281	0.0722402856	-0.107998393	106.88469696	58.890113831	2.3745999336	Well_5
6200.4877	52.148151398	0.0649826154	-0.098093137	106.57589722	59.007156372	2.3845000267	Well_5
6200.6877	61.019645691	0.0584372059	-0.079996146	106.00350189	59.891361237	2.4021000862	Well_5
6200.8877	60.068187714	0.0584471151	-0.061612856	106.99420166	60.816001892	2.4402000904	Well_5
6201.0877	54.729873657	0.0626308396	-0.045739051	108.58769989	60.912666321	2.4616000652	Well_5
6201.2877	50.68680191	0.0674824789	-0.031497441	109.51679993	60.351142883	2.4853999615	Well_5
6201.4877	49.569999695	0.0793470442	-0.020345369	108.1753006	59.854347229	2.5332999229	Well_5
6201.6877	52.439548492	0.0851665363	-0.017347414	107.09300232	59.63659668	2.5441000462	Well_5
6201.8877	60.002639771	0.0852403566	-0.023562917	106.17919922	59.654781342	2.5425999165	Well_5
6202.0877	69.287406921	0.0846564323	-0.037113249	105.06729889	59.939544678	2.505300045	Well_5
6202.2877	64.080986023	0.0763494074	-0.056549516	105.73000336	60.062931061	2.4765999317	Well_5
6202.4877	50.11240387	0.0746529549	-0.074018024	107.11180115	60.133682251	2.445499897	Well_5
6202.6877	39.025314331	0.0822139755	-0.08225356	108.56950378	60.727970123	2.407200098	Well_5
6202.8877	39.65851593	0.0856092498	-0.08178737	109.06510162	61.645458221	2.3963000774	Well_5
6203.0877	45.126815796	0.092354916	-0.069819473	109.7779007	62.694416046	2.3993000984	Well_5
6203.2877	53.79605484	0.0994623378	-0.054877911	111.64800262	63.527477264	2.4133000374	Well_5
6203.4877	66.978996277	0.1029422507	-0.049925301	115.10749817	63.322071075	2.4386999607	Well_5
6203.6877	75.308479309	0.1047072783	-0.051509108	115.16919708	62.593444824	2.4430000782	Well_5
6203.8877	71.509048462	0.1009015143	-0.05432291	115.17199707	61.731609344	2.4463000298	Well_5
6204.0877	61.729381561	0.0959524289	-0.058253679	114.60559845	60.632667542	2.4528000355	Well_5
6204.2877	53.179035187	0.0876761824	-0.061786573	113.38569641	59.621952057	2.4570000172	Well_5
6204.4877	48.130939484	0.0874985605	-0.066923447	110.95449829	59.100540161	2.4591999054	Well_5
6204.6877	46.298187256	0.0864663422	-0.085651614	104.72989655	58.29221344	2.4328000546	Well_5
6204.8877	46.502174377	0.0882655531	-0.111854911	101.75579834	57.228816986	2.4000000954	Well_5
6205.0877	46.14849472	0.0882379934	-0.12511465	99.740898132	56.799888611	2.3764998913	Well_5
6205.2877	43.549495697	0.0868712664	-0.128783911	98.977996826	57.316352844	2.355700016	Well_5
6205.4877	38.772315979	0.0836702809	-0.124397963	99.185798645	58.147369385	2.350399971	Well_5
6205.6877	36.491409302	0.0738884509	-0.109269597	99.393600464	58.48015213	2.3596999645	Well_5
6205.8877	38.354034424	0.0622403547	-0.084082559	100.56089783	58.347652435	2.4279999733	Well_5
6206.0877	40.315261841	0.0557435043	-0.065442063	101.85540009	58.210651398	2.4600999355	Well_5
6206.2877	42.091094971	0.0507150926	-0.054020107	103.96309662	58.387420654	2.4788000584	Well_5
6206.4877	41.646533966	0.0573519021	-0.048970327	105.73090363	59.114486694	2.4907000065	Well_5
6206.6877	38.493175507	0.0650594458	-0.051291682	107.76360321	60.385547638	2.4765999317	Well_5
6206.8877	37.768047333	0.0695739537	-0.064153366	108.88059998	61.267822266	2.4539999962	Well_5
