MD	PHIE	GR	RHOB	DTCO	DTS	WELL
5090.73403				67.030395508	125.22658539	Well_7
5090.93403				67.064872742	125.03443909	Well_7
5091.13403				67.08416748	124.94023132	Well_7
5091.33403				67.07901001	125.16121674	Well_7
5091.53403				66.974441528	125.82091522	Well_7
5091.73403				66.875701904	125.855896	Well_7
5091.93403				66.824607849	126.44483948	Well_7
5092.13403				66.782173157	126.32152557	Well_7
5092.33403				66.760017395	126.36433411	Well_7
5092.53403				66.519508362	126.18826294	Well_7
5092.73403				66.328231812	125.96354675	Well_7
5092.93403				66.221694946	126.12203979	Well_7
5093.13403				66.221237183	126.06005096	Well_7
5093.33403				66.272750854	125.26862335	Well_7
5093.53403				66.215568542	119.90361023	Well_7
5093.73403				66.171073914	122.03657532	Well_7
5093.93403				66.08921051	125.23383331	Well_7
5094.13403				66.05191803	124.30025482	Well_7
5094.33403				66.067718506	124.34009552	Well_7
5094.53403				65.622367859	119.55638123	Well_7
5094.73403				65.369300842	123.92977142	Well_7
5094.93403				65.399757385	120.14544678	Well_7
5095.13403				65.556419373	119.5460968	Well_7
5095.33403				65.525222778	119.40718842	Well_7
5095.53403				65.723442078	119.42221069	Well_7
5095.73403				66.15536499	119.26555634	Well_7
5095.93403				65.9712677	119.61017609	Well_7
5096.13403				65.139457703	119.59938812	Well_7
5096.33403				64.085662842	117.80252838	Well_7
5096.53403				63.055576324	119.97910309	Well_7
5096.73403				62.239253998	119.7800827	Well_7
5096.93403				61.579998016	116.05753326	Well_7
5097.13403				61.335987091	115.34467316	Well_7
5097.33403				61.252784729	113.913414	Well_7
5097.53403				61.32333374	115.33501434	Well_7
5097.73403				62.453666687	117.84526825	Well_7
5097.93403				62.893093109	119.72908783	Well_7
5098.13403				63.185691833	120.08652496	Well_7
5098.33403				63.394676208	120.27971649	Well_7
5098.53403				63.119731903	117.03450775	Well_7
5098.73403				62.147060394	116.41880035	Well_7
5098.93403				60.940589905	114.5192337	Well_7
5099.13403				60.209583282	113.48551178	Well_7
5099.33403				59.73645401	112.3777771	Well_7
5099.53403				59.437362671	111.70907593	Well_7
5099.73403				59.209377289	111.70464325	Well_7
5099.93403				59.480724335	113.56319427	Well_7
5100.13403				59.088424683	111.92569733	Well_7
5100.33403				60.737010956	110.4329071	Well_7
5100.53403				61.108982086	109.06977844	Well_7
5100.73403				60.811172485	109.59925842	Well_7
5100.93403				60.218540192	110.58795929	Well_7
5101.13403				60.5950737	110.6919632	Well_7
5101.33403				59.387138367	110.83100891	Well_7
5101.53403				59.156749725	111.25341797	Well_7
5101.73403				60.108375549	114.11253357	Well_7
5101.93403				62.006446838	116.13288879	Well_7
5102.13403				63.710208893	117.4821167	Well_7
5102.33403				65.891975403	122.05235291	Well_7
5102.53403				66.680862427	123.88467407	Well_7
5102.73403				67.49937439	125.36222076	Well_7
5102.93403				68.754600525	126.82770538	Well_7
5103.13403				71.505065918		Well_7
5103.33403				72.039764404		Well_7
5103.53403				71.914703369	127.52822113	Well_7
5103.73403				71.668624878	129.8119812	Well_7
5103.93403				71.396148682	129.27238464	Well_7
5104.13403				70.904457092	128.52354431	Well_7
5104.33403				70.549446106	126.61100769	Well_7
5104.53403				69.377906799	126.21324158	Well_7
5104.73403				66.581893921	125.81421661	Well_7
5104.93403				66.522064209	125.55056763	Well_7
5105.13403				65.952865601	125.60231781	Well_7
5105.33403				65.327377319	125.35351563	Well_7
5105.53403				64.343605042	124.39471436	Well_7
5105.73403				62.780036926	121.27371979	Well_7
5105.93403				62.307022095	115.00642395	Well_7
5106.13403				62.12122345	118.06505585	Well_7
5106.33403				62.516151428	118.57801819	Well_7
5106.53403				63.162525177	119.19583893	Well_7
5106.73403				63.824703217	120.11831665	Well_7
5106.93403				64.312408447	122.13475037	Well_7
5107.13403				65.37663269	123.53957367	Well_7
5107.33403				66.44102478	124.24441528	Well_7
5107.53403				67.036933899	125.33834839	Well_7
5107.73403				66.885299683	124.80366516	Well_7
5107.93403				66.874542236	124.69738007	Well_7
5108.13403				66.779983521	124.88394165	Well_7
5108.33403				67.098152161	124.35261536	Well_7
5108.53403				67.131462097	124.49105072	Well_7
5108.73403				67.116043091	124.3422699	Well_7
5108.93403				67.49307251	123.75404358	Well_7
5109.13403				67.925292969	124.2017746	Well_7
5109.33403				68.075752258	124.12590027	Well_7
5109.53403				67.774085999	123.88988495	Well_7
5109.73403				67.569107056	123.96282196	Well_7
5109.93403				67.337585449	123.87619019	Well_7
5110.13403				67.179092407	123.31729126	Well_7
5110.33403				67.188186646	123.28226471	Well_7
5110.53403				66.850563049	123.3557663	Well_7
5110.73403				66.550796509	124.49341583	Well_7
5110.93403				67.299476624	124.38755798	Well_7
5111.13403				67.740203857	123.92830658	Well_7
5111.33403				67.82610321	123.74488068	Well_7
5111.53403				67.889099121	123.97144318	Well_7
5111.73403				68.022140503	125.09880829	Well_7
5111.93403				68.121154785	125.91413116	Well_7
5112.13403				68.162727356	125.71343231	Well_7
5112.33403				68.368118286	125.90759277	Well_7
5112.53403				68.563163757	125.61828613	Well_7
5112.73403				68.86466217	127.70091248	Well_7
5112.93403				69.048881531	128.76316833	Well_7
5113.13403				69.049934387	128.93515015	Well_7
5113.33403				68.736930847	128.65844727	Well_7
5113.53403				68.626548767	128.36914063	Well_7
5113.73403				68.503959656	128.16621399	Well_7
5113.93403				68.071212769	126.55197906	Well_7
5114.13403				67.631065369	125.48272705	Well_7
5114.33403				67.535438538	124.96207428	Well_7
5114.53403				67.423156738	125.28932953	Well_7
5114.73403				67.389884949	125.3171463	Well_7
5114.93403				67.455001831	125.38522339	Well_7
5115.13403				67.219680786	125.13495636	Well_7
5115.33403				66.856864929	124.73588562	Well_7
5115.53403				67.134414673	124.5298233	Well_7
5115.73403				67.160461426	124.55717468	Well_7
5115.93403				67.235565186	123.23165894	Well_7
5116.13403				67.35749054	123.87583923	Well_7
5116.33403				67.418251038	125.58117676	Well_7
5116.53403				67.468757629	125.47161102	Well_7
5116.73403				67.521339417	125.2208252	Well_7
5116.93403				67.643501282	125.51419067	Well_7
5117.13403				67.781669617	127.8175354	Well_7
5117.33403				67.952217102	127.77422333	Well_7
5117.53403				68.073051453	127.45933533	Well_7
5117.73403				68.184494019	128.15066528	Well_7
5117.93403				68.375732422	128.17396545	Well_7
5118.13403				68.402313232	128.30909729	Well_7
5118.33403				68.585517883	128.47091675	Well_7
5118.53403				68.578407288	127.47983551	Well_7
5118.73403				68.856994629	127.12986755	Well_7
5118.93403				69.102500916	126.75830841	Well_7
5119.13403				69.202636719	128.09715271	Well_7
5119.33403				69.187828064	129.52822876	Well_7
5119.53403				68.983955383	129.83627319	Well_7
5119.73403				68.701889038	129.739151	Well_7
5119.93403				68.24835968	129.85792542	Well_7
5120.13403				67.924217224	130.21218872	Well_7
5120.33403				67.33530426	129.07667542	Well_7
5120.53403				66.83065033	126.67427826	Well_7
5120.73403				66.522880554	125.80548096	Well_7
5120.93403				66.757705688	125.70815277	Well_7
5121.13403				67.089736938	125.55896759	Well_7
5121.33403				67.308792114	125.91976166	Well_7
5121.53403				67.337554932	126.16322327	Well_7
5121.73403				67.584190369	126.14498901	Well_7
5121.93403				67.760223389	125.94809723	Well_7
5122.13403				67.892745972	126.07115173	Well_7
5122.33403				67.831474304	125.21915436	Well_7
5122.53403				67.83631897	125.42221069	Well_7
5122.73403				67.990127563	126.74726105	Well_7
5122.93403				68.033233643	126.62165833	Well_7
5123.13403				68.039932251	126.70088959	Well_7
5123.33403				68.00504303	127.04747009	Well_7
5123.53403				67.983589172	127.34751129	Well_7
5123.73403				67.84172821	126.45466614	Well_7
5123.93403				67.676971436	125.97247314	Well_7
5124.13403				67.457778931	125.51812744	Well_7
5124.33403				67.253837585	124.85917664	Well_7
5124.53403				67.08870697	125.13858795	Well_7
5124.73403				66.749755859	125.34562683	Well_7
5124.93403				66.915847778	125.52848053	Well_7
5125.13403				67.313140869	124.91856384	Well_7
5125.33403				67.316474915	125.32643127	Well_7
5125.53403				67.614501953	126.4192276	Well_7
5125.73403				67.721443176	126.53165436	Well_7
5125.93403				67.958000183	127.04322052	Well_7
5126.13403				68.089363098	127.26939392	Well_7
5126.33403				67.947372437	127.32106018	Well_7
5126.53403				67.746803284	127.0433197	Well_7
5126.73403				67.631767273	126.41400909	Well_7
5126.93403				67.469810486	126.09040833	Well_7
5127.13403				67.433326721	125.70291138	Well_7
5127.33403				67.515167236	123.9754715	Well_7
5127.53403				67.564903259	124.13912201	Well_7
5127.73403				67.539810181	124.88113403	Well_7
5127.93403				67.521621704	125.14495087	Well_7
5128.13403				67.512687683	124.39555359	Well_7
5128.33403				67.519935608	124.54039764	Well_7
5128.53403				67.506408691	125.01693726	Well_7
5128.73403				67.447921753	125.22576141	Well_7
5128.93403				67.42603302	125.06053925	Well_7
5129.13403				67.435760498	124.91538239	Well_7
5129.33403				67.351646423	124.94547272	Well_7
5129.53403				67.304771423	124.99407959	Well_7
5129.73403				67.305389404	124.97187042	Well_7
5129.93403				67.284461975	125.0615921	Well_7
5130.13403				67.452362061	125.31778717	Well_7
5130.33403				67.788619995	124.64705658	Well_7
5130.53403				67.888389587	125.65953827	Well_7
5130.73403				67.912864685	126.53195953	Well_7
5130.93403				67.995628357	127.07507324	Well_7
5131.13403				67.952659607	127.35842896	Well_7
5131.33403				67.844978333	127.1745224	Well_7
5131.53403				67.623542786	127.0092392	Well_7
5131.73403				67.366127014	127.18826294	Well_7
5131.93403				66.90814209	126.05841827	Well_7
5132.13403				66.75958252	125.37149811	Well_7
5132.33403				66.713607788	125.27127838	Well_7
5132.53403				66.675170898	125.14047241	Well_7
5132.73403				66.746185303	124.64354706	Well_7
5132.93403				66.653648376	124.95773315	Well_7
5133.13403				66.657211304	125.52747345	Well_7
5133.33403				66.840957642	125.16335297	Well_7
5133.53403				67.486335754	125.3379364	Well_7
5133.73403				67.735603333	126.5255661	Well_7
5133.93403				67.761604309	126.47222137	Well_7
5134.13403				67.804351807	126.60858917	Well_7
5134.33403				67.823852539	126.85845184	Well_7
5134.53403				67.867012024	127.37314606	Well_7
5134.73403				67.846153259	126.89202118	Well_7
5134.93403				67.664619446	126.47320557	Well_7
5135.13403				67.570556641	125.72107697	Well_7
5135.33403				67.423973083	125.47394562	Well_7
5135.53403				67.44934082	125.15129089	Well_7
5135.73403				67.46836853	124.98697662	Well_7
5135.93403				67.340545654	124.96929932	Well_7
5136.13403				67.296661377	124.46783447	Well_7
5136.33403				67.264251709	123.97369385	Well_7
5136.53403				67.190132141	124.35176086	Well_7
5136.73403				67.147201538	125.10184479	Well_7
5136.93403				67.228569031	127.56671906	Well_7
5137.13403				67.302093506	127.6853714	Well_7
5137.33403				67.314880371	127.39587402	Well_7
5137.53403				67.324195862	127.08415222	Well_7
5137.73403				67.46207428	127.71429443	Well_7
5137.93403				67.470832825	128.02204895	Well_7
5138.13403				67.510856628	127.02084351	Well_7
5138.33403				67.239860535	126.35029602	Well_7
5138.53403				66.666267395	125.63290405	Well_7
5138.73403				66.677200317	125.42169189	Well_7
5138.93403				66.67074585	125.85520935	Well_7
5139.13403				66.578193665	126.19694519	Well_7
5139.33403				67.275497437	125.61061096	Well_7
5139.53403				68.004547119	125.84355927	Well_7
5139.73403				68.191879272	128.21580505	Well_7
5139.93403				68.426963806	129.11517334	Well_7
5140.13403				68.47151947	129.67645264	Well_7
5140.33403				68.083251953	129.38308716	Well_7
5140.53403				67.936653137	129.19439697	Well_7
5140.73403				67.613639832	129.90945435	Well_7
5140.93403				67.11920929	129.35389709	Well_7
5141.13403				66.760925293	128.69474792	Well_7
5141.33403				66.827629089	128.27410889	Well_7
5141.53403				67.22240448	127.15501404	Well_7
5141.73403				67.52028656	127.33155823	Well_7
5141.93403				67.664482117	127.55612183	Well_7
5142.13403				67.763946533	127.41703796	Well_7
5142.33403				67.900421143	126.73334503	Well_7
5142.53403				67.677963257	126.68431091	Well_7
5142.73403				67.294128418	126.18985748	Well_7
5142.93403				67.184829712	126.21762085	Well_7
5143.13403				67.036407471	126.35119629	Well_7
5143.33403				67.050468445	125.96234894	Well_7
5143.53403				67.089584351	125.80323792	Well_7
5143.73403				66.764068604	125.62744904	Well_7
5143.93403				66.657432556	125.60161591	Well_7
5144.13403				66.587097168	125.68374634	Well_7
5144.33403				66.602378845	125.84233856	Well_7
5144.53403				66.70426178	125.86911011	Well_7
5144.73403				66.945045471	125.82440186	Well_7
5144.93403				67.118133545	125.82015228	Well_7
5145.13403				67.107688904	125.2172699	Well_7
5145.33403				67.206802368	125.19241333	Well_7
5145.53403				67.148338318	125.13562012	Well_7
5145.73403				67.040115356	125.18464661	Well_7
5145.93403				66.929763794	124.72600555	Well_7
5146.13403				66.89251709	124.67623901	Well_7
5146.33403				66.95867157	124.63961792	Well_7
5146.53403				66.937919617	124.80860138	Well_7
5146.73403				66.988189697	124.90414429	Well_7
5146.93403				67.024246216	124.88541412	Well_7
5147.13403				67.22555542	124.80412292	Well_7
5147.33403				67.301803589	124.32124329	Well_7
5147.53403				67.412849426	124.36726379	Well_7
5147.73403				67.516571045	124.36982727	Well_7
5147.93403				67.705757141	123.89224243	Well_7
5148.13403				67.748199463	124.22338867	Well_7
5148.33403				67.727523804	124.26911163	Well_7
5148.53403				67.81665802	124.42809296	Well_7
5148.73403				67.759712219	124.6416626	Well_7
5148.93403				67.6772995	124.53940582	Well_7
5149.13403				67.625068665	124.59767151	Well_7
5149.33403				67.557411194	125.41776276	Well_7
5149.53403				67.473045349	124.73687744	Well_7
5149.73403				67.388832092	124.4571991	Well_7
5149.93403				67.329956055	124.14055634	Well_7
5150.13403				67.232879639	124.09305573	Well_7
5150.33403				67.157470703	124.11136627	Well_7
5150.53403				67.195861816	125.46178436	Well_7
5150.73403				67.256324768	125.48177338	Well_7
5150.93403				67.207725525	125.5725174	Well_7
5151.13403				67.249916077	125.60482788	Well_7
5151.33403				67.29460907	125.962677	Well_7
5151.53403				67.295036316	125.96063995	Well_7
5151.73403				67.348152161	125.92210388	Well_7
5151.93403				67.305580139	125.99488068	Well_7
5152.13403				67.276687622	126.00668335	Well_7
5152.33403				67.338684082	125.94446564	Well_7
5152.53403				67.424781799	126.35674286	Well_7
5152.73403				67.516090393	126.73298645	Well_7
5152.93403				67.413467407	126.49613953	Well_7
5153.13403				67.634895325	126.72680664	Well_7
5153.33403				67.707038879	127.0225296	Well_7
5153.53403				67.752166748	127.01676178	Well_7
5153.73403				67.789108276	127.07566071	Well_7
5153.93403				67.898681641	127.00479126	Well_7
5154.13403				67.952468872	127.27275848	Well_7
5154.33403				68.055770874	127.48098755	Well_7
5154.53403				67.935493469	127.47286224	Well_7
5154.73403				67.946640015	127.5778656	Well_7
5154.93403				67.929336548	126.54072571	Well_7
5155.13403				67.877540588	126.51239014	Well_7
5155.33403				67.747871399	126.86726379	Well_7
5155.53403				67.603218079	126.42467499	Well_7
5155.73403				67.913505554	127.20767212	Well_7
5155.93403				68.082061768	127.60648346	Well_7
5156.13403				68.254875183	127.65585327	Well_7
5156.33403				68.220619202	127.56407928	Well_7
5156.53403				68.48184967	127.56648254	Well_7
5156.73403				68.700805664	127.86199951	Well_7
5156.93403				68.746856689	127.4754715	Well_7
5157.13403				68.754234314	126.66090393	Well_7
5157.33403				68.410484314	126.00643158	Well_7
5157.53403				68.038497925	125.78373718	Well_7
5157.73403				67.803718567	126.13411713	Well_7
5157.93403				67.751907349	126.3129425	Well_7
5158.13403				67.579719543	127.38179016	Well_7
5158.33403				67.577911377	126.60712433	Well_7
5158.53403				67.66709137	125.88439178	Well_7
5158.73403				67.865486145	126.94538116	Well_7
5158.93403				67.901992798	127.17906189	Well_7
5159.13403				67.845970154	126.97877502	Well_7
5159.33403				67.765365601	126.84703827	Well_7
5159.53403				67.765579224	126.7472229	Well_7
5159.73403				68.133300781	126.97816467	Well_7
5159.93403				68.393745422	127.93443298	Well_7
5160.13403				68.648910522	128.37501526	Well_7
5160.33403				68.795005798	127.96894836	Well_7
5160.53403				68.720748901	128.52986145	Well_7
5160.73403				68.717712402	128.85124207	Well_7
5160.93403				68.778450012	128.73890686	Well_7
5161.13403				68.664901733	128.72741699	Well_7
5161.33403				68.489959717	128.27430725	Well_7
5161.53403				68.175109863	128.06376648	Well_7
5161.73403				68.107162476	127.67140198	Well_7
5161.93403				68.09387207	127.17563629	Well_7
