MD	GR	RHOB	PHIE	DTCO	DTS	WELL
5781.2148	74.802261353	2.5986094475	0.0223881584	60.789482117	107.3259964	Well_6
5781.4148	74.896385193	2.5838577747	0.0255137552	61.268547058	107.45900726	Well_6
5781.6148	78.36882782	2.5709838867	0.0290856473	60.988796234	107.0038147	Well_6
5781.8148	83.226676941	2.5741205215	0.023542786	59.861785889	106.34030914	Well_6
5782.0148	84.211715698	2.5777919292	0.0326190814	58.555122375	105.59396362	Well_6
5782.2148	82.007408142	2.5782325268	0.0516652353	57.677150726	104.87727356	Well_6
5782.4148	71.934402466	2.5946905613	0.0527073704	57.602722168	104.71308136	Well_6
5782.6148	61.106700897	2.6124999523	0.0468886644	58.301467896	105.27436066	Well_6
5782.8148	61.801559448	2.604434967	0.0577528104	60.168560028	107.57898712	Well_6
5783.0148	77.682243347	2.5811290741	0.058081001	63.629840851	112.11708069	Well_6
5783.2148	97.249076843	2.5628430843	0.036220286	67.546226501	116.48974609	Well_6
5783.4148	117.88208008	2.5250060558	0.0217241496	69.971641541	118.65626526	Well_6
5783.6148	129.40374756	2.4875204563	0.0200264957	68.838256836	118.1450119	Well_6
5783.8148	119.36608124	2.5044994354	0.030443754	65.186355591	115.22003937	Well_6
5784.0148	96.396614075	2.5620126724	0.0471472889	61.40404892	110.31789398	Well_6
5784.2148	76.664901733	2.6061828136	0.0455500148	59.304069519	105.96338654	Well_6
5784.4148	69.174186707	2.6182985306	0.0407591872	58.851985931	104.9993515	Well_6
5784.6148	71.117523193	2.618710041	0.0426075198	60.11384201	108.1509552	Well_6
5784.8148	81.2081604	2.6087732315	0.0427947715	64.178001404	115.15115356	Well_6
5785.0148	97.951835632	2.5740389824	0.0376755558	70.372550964	122.49706268	Well_6
5785.2148	114.2114563	2.5050239563	0.0347489417	74.747894287	126.152771	Well_6
5785.4148	120.33998108	2.4297316074	0.0339192487	73.824691772	125.29444885	Well_6
5785.6148	106.32943726	2.4119384289	0.0284444932	67.554862976	119.00411224	Well_6
5785.8148	78.634887695	2.4543082714	0.0332220793	60.955280304	110.29256439	Well_6
5786.0148	49.668426514	2.5267345905	0.0535276271	57.418487549	104.24238586	Well_6
5786.2148	32.12858963	2.5769305229	0.0751695111	58.020465851	102.72044373	Well_6
5786.4148	22.964725494	2.576720953	0.0943150818	60.085708618	103.21378326	Well_6
5786.6148	18.222082138	2.535795927	0.1177114472	61.68573761	104.60112762	Well_6
5786.8148	15.613005638	2.4985785484	0.1378846616	62.049674988	105.62913513	Well_6
5787.0148	13.66413784	2.489007473	0.1400689483	61.797428131	106.28210449	Well_6
5787.2148	12.919836044	2.4879944324	0.1303451061	61.452732086	106.83747864	Well_6
5787.4148	12.347636223	2.4804956913	0.1338565201	60.942367554	107.31225586	Well_6
5787.6148	11.447232246	2.4713544846	0.1480894238	59.949867249	107.69599152	Well_6
5787.8148	11.09872818	2.4672338963	0.1511503607	58.665512085	108.05632019	Well_6
5788.0148	10.955041885	2.476436615	0.1419789046	57.789455414	108.56731415	Well_6
5788.2148	10.41190815	2.4917619228	0.1265421361	57.776592255	109.53674316	Well_6
5788.4148	9.4701118469	2.5037848949	0.1169590876	57.925056458	111.49449921	Well_6
5788.6148	9.2663850784	2.5178585052	0.1150254309	58.17250824	115.17642975	Well_6
5788.8148	9.9211292267	2.5361304283	0.108413808	61.201625824	121.40673065	Well_6
5789.0148	11.413440704	2.5257031918	0.0938877985	69.148834229	129.29397583	Well_6
5789.2148	16.797382355	2.4290676117	0.076578185	80.212425232	137.12763977	Well_6
5789.4148	36.924545288	2.2941586971	0.0631841943	86.277458191	141.58711243	Well_6
5789.6148	74.178039551	2.244096756	0.0495149679	82.513847351	141.10551453	Well_6
5789.8148	110.1238327	2.3204021454	0.0321002826	71.447967529	135.53652954	Well_6
5790.0148	117.93135834	2.4987733364	0.0216018837	60.70646286	126.28083038	Well_6
5790.2148	97.08240509	2.6367504597	0.0304702185	55.400005341	116.53914642	Well_6
5790.4148	64.569419861	2.6705172062	0.0489338413	54.319961548	108.34629059	Well_6
5790.6148	45.09872818	2.6567897797	0.0477632508	54.453701019	102.73336029	Well_6
5790.8148	40.531455994	2.6294984818	0.0260357093	53.91601181	99.299385071	Well_6
5791.0148	39.022323608	2.6177442074	0.0178293381	52.893531799	97.228179932	Well_6
5791.2148	47.824680328	2.6347801685	0.0208491217	51.868774414	97.026672363	Well_6
5791.4148	66.505722046	2.6545352936	0.0244084727	51.52973938	97.903396606	Well_6
5791.6148	73.212753296	2.6693058014	0.0457917526	52.954956055	99.713439941	Well_6
5791.8148	62.058498383	2.6778004169	0.0618822463	56.78868866	102.34802246	Well_6
5792.0148	57.816604614	2.6271188259	0.0464033931	61.324913025	105.59454346	Well_6
5792.2148	82.505317688	2.5416173935	0.0362383053	63.209037781	107.89235687	Well_6
5792.4148	108.37797546	2.4778299332	0.0545443073	61.371986389	108.4812851	Well_6
5792.6148	97.942214966	2.4724080563	0.0705370307	57.645584106	107.21434784	Well_6
5792.8148	69.841758728	2.5142557621	0.065102756	54.833255768	103.98922729	Well_6
5793.0148	47.49005127	2.572865963	0.0508610234	53.587985992	100.09764862	Well_6
5793.2148	43.3826828	2.6123771667	0.0379580073	53.749267578	98.721862793	Well_6
5793.4148	49.6199646	2.6358649731	0.0376449451	54.652217865	98.762939453	Well_6
5793.6148	58.897743225	2.6490314007	0.0404934175	55.497264862	98.790931702	Well_6
5793.8148	60.845340729	2.6343464851	0.0411831401	55.763496399	98.919189453	Well_6
5794.0148	55.705169678	2.6082224846	0.0407292806	56.271945953	99.764968872	Well_6
5794.2148	55.168991089	2.6022078991	0.0405976661	57.919548035	101.2456665	Well_6
5794.4148	67.560470581	2.6089353561	0.0427777357	59.914150238	102.68203735	Well_6
5794.6148	82.440536499	2.6001756191	0.0325147063	60.29813385	103.51992798	Well_6
5794.8148	82.126434326	2.5760695934	0.0269528776	59.623497009	104.33896637	Well_6
5795.0148	69.553535461	2.561273098	0.0407713056	60.125526428	106.41809845	Well_6
5795.2148	67.175857544	2.5906248093	0.0466918871	62.834194183	107.92150879	Well_6
5795.4148	78.772644043	2.6141810417	0.0429955386	64.916610718	107.5747757	Well_6
5795.6148	90.972335815	2.5669558048	0.0359954983	64.320899963	105.40916443	Well_6
5795.8148	92.385375977	2.5149743557	0.0289921816	61.476795197	102.48145294	Well_6
5796.0148	86.04473114	2.5255446434	0.0377159752	58.871704102	100.59697723	Well_6
5796.2148	70.190910339	2.5616259575	0.0524754971	57.289890289	100.2820816	Well_6
5796.4148	52.503181458	2.5865421295	0.0522010215	56.523948669	100.64479828	Well_6
5796.6148	51.385627747	2.6071708202	0.0515013486	56.472156525	100.77143097	Well_6
5796.8148	62.916297913	2.6249473095	0.0553615503	57.28433609	100.98329926	Well_6
5797.0148	74.950737	2.6299147606	0.0528297536	58.714580536	100.96776581	Well_6
5797.2148	82.571846008	2.6136496067	0.0488503836	59.700092316	101.14636993	Well_6
5797.4148	80.364044189	2.5859503746	0.0515569039	59.466667175	101.77576447	Well_6
5797.6148	68.830978394	2.5747146606	0.0536148287	58.304229736	102.39938354	Well_6
5797.8148	62.23746109	2.5990071297	0.0539454818	57.430603027	101.96057129	Well_6
5798.0148	65.576904297	2.6207921505	0.0462566987	57.12896347	101.13655853	Well_6
5798.2148	78.757736206	2.6087305546	0.0420167707	56.487148285	100.39490509	Well_6
5798.4148	90.965019226	2.6010427475	0.0445047729	54.667354584	99.496009827	Well_6
5798.6148	82.893981934	2.6318323612	0.0397097394	52.755428314	97.942008972	Well_6
5798.8148	61.583435059	2.6608788967	0.0285197757	52.606899261	97.34475708	Well_6
5799.0148	54.692947388	2.6467077732	0.0277503356	56.253097534	99.667015076	Well_6
5799.2148	58.737308502	2.6131842136	0.0347962677	62.082302094	103.17854309	Well_6
5799.4148	69.059768677	2.5535013676	0.039084617	66.48828125	106.07627106	Well_6
5799.6148	93.928253174	2.4997515678	0.0279452167	65.444618225	107.46770477	Well_6
5799.8148	104.95066833	2.5215251446	0.0234593153	60.254665375	107.15473938	Well_6
5800.0148	81.480819702	2.6066644192	0.0350802876	55.103157043	105.03875732	Well_6
5800.2148	52.47731781	2.6503078938	0.0350971371	52.97416687	101.25215912	Well_6
5800.4148	41.709415436	2.6279723644	0.0317707248	53.447967529	97.770950317	Well_6
5800.6148	41.260780334	2.6082978249	0.0369949639	54.925739288	96.619407654	Well_6
5800.8148	47.349281311	2.6043982506	0.040241316	56.781673431	97.856842041	Well_6
5801.0148	57.539333344	2.6050386429	0.041238483	58.306640625	100.18426514	Well_6
5801.2148	66.062446594	2.6033577919	0.0422361828	58.791110992	101.83450317	Well_6
5801.4148	68.605323792	2.6081702709	0.0426978506	58.00976944	102.36358643	Well_6
5801.6148	63.487388611	2.6213827133	0.0431409366	56.595714569	101.15031433	Well_6
5801.8148	56.919643402	2.6305291653	0.0419172458	55.771961212	99.021263123	Well_6
5802.0148	51.910198212	2.6242012978	0.0373089314	56.568389893	98.627830505	Well_6
5802.2148	51.046577454	2.5763354301	0.034314584	60.175590515	103.13748169	Well_6
5802.4148	56.611545563	2.5043113232	0.027132038	65.477233887	110.29052734	Well_6
5802.6148	66.748970032	2.4510612488	0.0182074346	70.104881287	116.48120117	Well_6
5802.8148	75.259765625	2.459176302	0.0161345191	70.959693909	117.36154175	Well_6
5803.0148	79.088157654	2.5186514854	0.0231344122	67.940559387	113.40399933	Well_6
5803.2148	80.275741577	2.5768024921	0.0274726693	63.278316498	106.53725433	Well_6
5803.4148	76.791191101	2.6040849686	0.0236722603	59.24174881	100.58699799	Well_6
5803.6148	66.468437195	2.6182184219	0.0267695431	56.719062805	97.880996704	Well_6
5803.8148	56.837947845	2.6228194237	0.0373533405	55.297721863	96.974609375	Well_6
5804.0148	54.29209137	2.6247329712	0.0422410145	54.744644165	96.969032288	Well_6
5804.2148	53.33436203	2.6305367947	0.0353476256	54.963447571	98.020294189	Well_6
5804.4148	50.172779083	2.6301238537	0.034441825	55.793449402	99.696220398	Well_6
5804.6148	51.639484406	2.6156685352	0.0414301306	57.189128876	101.30222321	Well_6
5804.8148	66.258651733	2.5869472027	0.04461224	58.861446381	103.01622009	Well_6
5805.0148	84.81678772	2.5704233646	0.0416923463	59.972682953	104.69846344	Well_6
5805.2148	91.44569397	2.572830677	0.0490512103	60.130088806	106.55610657	Well_6
5805.4148	72.36125946	2.5669150352	0.0769581571	60.047328949	109.94464111	Well_6
5805.6148	44.507061005	2.5446918011	0.1083549634	60.873264313	113.55638885	Well_6
5805.8148	25.886768341	2.5098686218	0.1293357015	62.66545105	115.91603851	Well_6
5806.0148	18.541606903	2.4693655968	0.1438489705	64.605682373	117.15579224	Well_6
5806.2148	15.870610237	2.4466736317	0.153979823	66.01058197	118.18412781	Well_6
5806.4148	15.020924568	2.4445693493	0.1572312117	66.7473526	119.68535614	Well_6
5806.6148	15.153279305	2.4465208054	0.1497281045	66.88822937	121.79772949	Well_6
5806.8148	15.089859962	2.4434762001	0.1430741698	67.066101074	123.87182617	Well_6
5807.0148	14.176121712	2.4396393299	0.1460056305	67.870040894	125.91695404	Well_6
5807.2148	13.691260338	2.4331953526	0.1561129689	68.994476318	127.3091507	Well_6
5807.4148	14.182360649	2.4246976376	0.1629300416	69.389442444	128.08683777	Well_6
5807.6148	14.179475784	2.4208786488	0.159450978	69.061668396	128.65959167	Well_6
5807.8148	13.531744957	2.4202063084	0.1592799127	68.937782288	129.2461853	Well_6
5808.0148	12.862633705	2.4208333492	0.1717606634	69.771202087	129.71011353	Well_6
5808.2148	12.216298103	2.4207897186	0.1827114522	70.829032898	130.32099915	Well_6
5808.4148	11.914182663	2.4139814377	0.1831281185	71.309753418	131.09625244	Well_6
5808.6148	11.715957642	2.4019861221	0.1755934954	70.918792725	131.65480042	Well_6
5808.8148	12.185002327	2.3988323212	0.1665225774	70.330924988	131.71179199	Well_6
5809.0148	12.665323257	2.4008424282	0.1681579649	70.004737854	131.71264648	Well_6
5809.2148	12.799503326	2.3964219093	0.1824729592	69.994865417	131.89001465	Well_6
5809.4148	12.929030418	2.3906369209	0.194369182	70.132003784	132.07194519	Well_6
5809.6148	12.434336662	2.3890168667	0.188669458	70.444725037	132.27003479	Well_6
5809.8148	12.404891968	2.3939671516	0.1777668595	70.975952148	132.5246582	Well_6
5810.0148	13.051496506	2.4022574425	0.1804395318	71.364974976	132.60877991	Well_6
5810.2148	13.273753166	2.4055306911	0.1830175668	71.053138733	132.056427	Well_6
5810.4148	13.304109573	2.4012861252	0.1820892543	69.65071106	130.54057312	Well_6
5810.6148	13.711275101	2.4033465385	0.1868078411	67.591011047	128.48464966	Well_6
5810.8148	13.557434082	2.4202203751	0.1714654565	66.220161438	126.92963409	Well_6
5811.0148	13.453064919	2.4383091927	0.1423691809	66.504821777	126.5704422	Well_6
5811.2148	16.035282135	2.4349639416	0.1418899745	68.338218689	127.8548584	Well_6
5811.4148	20.294248581	2.415946722	0.1638130397	70.12966156	129.55809021	Well_6
5811.6148	24.004676819	2.3948917389	0.188318491	70.71647644	129.8914032	Well_6
5811.8148	24.392095566	2.3870463371	0.1988618374	69.32988739	127.53357697	Well_6
5812.0148	22.213428497	2.3853919506	0.1868466288	66.846740723	124.34236908	Well_6
5812.2148	19.383890152	2.3789455891	0.1644936353	64.547271729	121.29724121	Well_6
5812.4148	15.364183426	2.3975338936	0.1380380243	63.214485168	118.14329529	Well_6
5812.6148	11.82614994	2.4475858212	0.1195046976	62.446258545	116.38243103	Well_6
5812.8148	10.26945591	2.487735033	0.1179570183	61.965373993	116.75352478	Well_6
5813.0148	9.9939088821	2.501996994	0.1265663803	62.18755722	118.82917786	Well_6
5813.2148	10.260993004	2.4772896767	0.1459429562	63.292964935	121.13654327	Well_6
5813.4148	10.400561333	2.4292895794	0.1722138673	64.761482239	122.73622894	Well_6
5813.6148	10.369997978	2.4030528069	0.1794059277	66.308982849	123.61888885	Well_6
5813.8148	10.677781105	2.4026954174	0.1818144321	67.728797913	124.23417664	Well_6
5814.0148	11.087708473	2.3963880539	0.1905432045	68.726890564	125.19072723	Well_6
5814.2148	11.226184845	2.3781487942	0.1892933995	69.156326294	125.92432404	Well_6
5814.4148	10.68399334	2.3692250252	0.1851803809	68.857376099	125.40150452	Well_6
5814.6148	10.351736069	2.3767681122	0.1823502183	67.51663208	123.5005188	Well_6
5814.8148	10.923603058	2.392881155	0.1694904566	64.885070801	120.72279358	Well_6
5815.0148	14.587058067	2.4216964245	0.1478937268	61.821907043	117.87047577	Well_6
5815.2148	23.619430542	2.4787304401	0.1233891621	60.036510468	115.60888672	Well_6
5815.4148	33.028083801	2.536501646	0.1125007048	60.048191071	114.19813538	Well_6
5815.6148	31.761833191	2.5373091698	0.1168738902	61.321712494	113.86936951	Well_6
5815.8148	23.932882309	2.5068366528	0.1183928996	62.757987976	114.50733948	Well_6
5816.0148	17.66545105	2.4863786697	0.1259529442	64.071838379	116.28713989	Well_6
5816.2148	14.743218422	2.4675979614	0.1402102709	65.592338562	119.45204163	Well_6
5816.4148	14.24415493	2.4381070137	0.1559810787	67.574775696	123.76438141	Well_6
5816.6148	13.825366974	2.4133796692	0.1765266657	69.659889221	128.35398865	Well_6
5816.8148	13.083860397	2.3994195461	0.1959087253	70.991233826	130.73731995	Well_6
5817.0148	13.38272953	2.3950331211	0.1980024129	70.866973877	131.17835999	Well_6
5817.2148	13.652699471	2.3995347023	0.1920044124	69.809898376	130.90161133	Well_6
5817.4148	13.75965023	2.4091591835	0.1906801462	68.6146698	129.85890198	Well_6
5817.6148	14.158921242	2.4133396149	0.187331304	68.004379272	128.95983887	Well_6
5817.8148	14.40929985	2.411588192	0.1808011979	68.051429749	128.72575378	Well_6
5818.0148	14.369876862	2.4089045525	0.1738465428	68.720001221	129.23538208	Well_6
5818.2148	14.026576042	2.400336504	0.1704602242	69.83442688	130.45570374	Well_6
5818.4148	14.50078392	2.3956749439	0.1735883206	70.724205017	131.68632507	Well_6
5818.6148	15.252931595	2.3996486664	0.1789046973	70.812484741	132.24290466	Well_6
5818.8148	15.402690887	2.3973417282	0.1810929477	70.054244995	132.19615173	Well_6
5819.0148	15.217770576	2.396286726	0.1816540062	69.427589417	132.26086426	Well_6
5819.2148	14.894099236	2.4015085697	0.1849156022	69.740913391	132.96408081	Well_6
5819.4148	14.875391006	2.4006311893	0.187374115	70.845535278	134.15171814	Well_6
5819.6148	15.501446724	2.3955023289	0.1811545342	71.441238403	134.93412781	Well_6
5819.8148	16.010807037	2.397444725	0.1737140119	70.80165863	134.78793335	Well_6
5820.0148	15.024142265	2.4057703018	0.1726389825	69.408477783	133.94297791	Well_6
5820.2148	13.033936501	2.4129731655	0.1718150228	68.453392029	133.2537384	Well_6
5820.4148	12.354328156	2.413533926	0.1631059796	68.28086853	133.05529785	Well_6
5820.6148	12.8191185	2.4098315239	0.1522998214	68.488891602	133.28907776	Well_6
5820.8148	13.0334692	2.4149308205	0.1583007723	68.685302734	133.75389099	Well_6
5821.0148	13.324885368	2.4202258587	0.1807020158	68.937927246	134.07305908	Well_6
5821.2148	13.152173996	2.4158678055	0.1882760376	69.40423584	134.25550842	Well_6
5821.4148	11.866606712	2.4059550762	0.1786843538	70.020935059	134.89300537	Well_6
5821.6148	11.411623001	2.3991551399	0.1718395054	70.576774597	136.13516235	Well_6
5821.8148	12.090423584	2.4007418156	0.1762070209	71.002685547	137.47680664	Well_6
5822.0148	12.662088394	2.4063527584	0.1778793186	71.161567688	138.31158447	Well_6
5822.2148	12.707040787	2.407487154	0.178498745	70.967445374	138.58787537	Well_6
5822.4148	12.505010605	2.4012136459	0.1815024465	70.546546936	138.31033325	Well_6
5822.6148	12.642568588	2.3872346878	0.1803666353	70.134803772	137.04249573	Well_6
5822.8148	12.560783386	2.3764367104	0.1819419563	69.687942505	135.0014801	Well_6
5823.0148	12.310482979	2.37748909	0.1839260012	68.902961731	132.8256073	Well_6
5823.2148	12.394528389	2.3973708153	0.1775044799	67.706954956	130.28900146	Well_6
5823.4148	12.653217316	2.4317483902	0.1618548483	66.221221924	127.36510468	Well_6
5823.6148		2.4608848095	0.1438354254	64.500854492	124.83742523	Well_6
5823.8148		2.478972435	0.1322317123	62.73184967	123.57728577	Well_6
5824.0148		2.4901814461	0.1314695328	62.100208282	123.68040466	Well_6
5824.2148		2.4930818081	0.1340676546	63.124938965	124.54059601	Well_6
5824.4148		2.477837801	0.1357859969	64.98550415	125.78917694	Well_6
5824.6148		2.454110384	0.1460301131	66.06879425	126.95876312	Well_6
5824.8148		2.4434192181	0.1606461704	66.287979126	127.92002869	Well_6
5825.0148		2.4421236515	0.1577322632	66.777633667	129.15571594	Well_6
5825.2148		2.4333198071	0.1502688974	68.387931824	131.49752808	Well_6
5825.4148		2.4123728275	0.1511739939	70.595657349	134.6446991	Well_6
5825.6148		2.3863401413	0.1553805619	72.408691406	137.39257813	Well_6
5825.8148		2.3672599792	0.165636912	73.010322571	138.81072998	Well_6
5826.0148		2.3623652458	0.1807563603	72.371009827	139.13217163	Well_6
5826.2148		2.3684158325	0.1954520643	71.468925476	139.30253601	Well_6
5826.4148		2.3742837906	0.2044219226	71.318313599	139.93455505	Well_6
5826.6148		2.3723573685	0.1972175241	72.165145874	141.11195374	Well_6
5826.8148		2.3745715618	0.1913692206	73.171165466	142.0276947	Well_6
5827.0148		2.381421566	0.2014361471	73.715446472	142.10134888	Well_6
