MD	GR	DTCO	PHIE	RHOB	DTS	WELL
5280.594	21.817527771	71.417694092	0.1537510455	2.4156675339	128.44949341	Well_9
5280.794	20.01931572	71.531013489	0.1557967663	2.4152896404	128.48800659	Well_9
5280.994	18.952138901	71.402557373	0.1554473341	2.4079928398	128.29170227	Well_9
5281.194	19.115459442	70.735336304	0.149676308	2.4056715965	128.16349792	Well_9
5281.394	22.095756531	69.873626709	0.1396062076	2.430357933	127.15910339	Well_9
5281.594	25.267457962	68.155471802	0.1332039386	2.4649374485	125.17649841	Well_9
5281.794	27.183200836	67.060752869	0.1321168393	2.4719276428	123.09780121	Well_9
5281.994	28.307603836	67.236213684	0.1306593269	2.4592814445	121.07289886	Well_9
5282.194	28.818761826	68.482093811	0.1276815087	2.4508533478	119.61399841	Well_9
5282.394	29.426094055	70.01474762	0.1260524839	2.47803545	119.35289764	Well_9
5282.594	27.113206863	70.979606628	0.1266970187	2.4893271923	120.02429962	Well_9
5282.794	20.314043045	70.685882568	0.1339716315	2.4556405544	121.48989868	Well_9
5282.994	15.208331108	70.332618713	0.1436363012	2.431273222	122.71469879	Well_9
5283.194	14.853952408	70.049301147	0.149399206	2.4230344296	123.77010345	Well_9
5283.394	15.288374901	69.416801453	0.1530857533	2.4088485241	125.17299652	Well_9
5283.594	14.123125076	69.083351135	0.1595035642	2.3956456184	126.02459717	Well_9
5283.794	13.654273033	68.978118896	0.1653018296	2.3968214989	126.65399933	Well_9
5283.994	12.684687614	69.073722839	0.1660939008	2.3980357647	127.27829742	Well_9
5284.194	12.211866379	69.271575928	0.1616261452	2.3866512775	127.88629913	Well_9
5284.394	12.22029686	69.556129456	0.1600260437	2.3737916946	128.54449463	Well_9
5284.594	12.480261803	69.665687561	0.1597737223	2.3758075237	129.12660217	Well_9
5284.794	13.418831825	69.208534241	0.1592591405	2.3904983997	129.40390015	Well_9
5284.994	16.645759583	68.475593567	0.1593248397	2.4058105946	129.10679626	Well_9
5285.194	21.046367645	67.885902405	0.1589688957	2.4216325283	128.12609863	Well_9
5285.394	21.649457932	67.482154846	0.1594403386	2.4295723438	126.76889801	Well_9
5285.594	18.973642349	67.391662598	0.1603940129	2.4201209545	125.55190277	Well_9
5285.794	16.380598068	67.618484497	0.1565416157	2.4111933708	124.46289825	Well_9
5285.994	13.73900032	68.025001526	0.1497980058	2.4270999432	124.61519623	Well_9
5286.194	13.03278923	68.429397583	0.1448832452	2.4410822392	125.42720032	Well_9
5286.394	13.795414925	68.872177124	0.1430738568	2.4263057709	126.24040222	Well_9
5286.594	13.169677734	69.587677002	0.1455513239	2.4060196877	127.48120117	Well_9
5286.794	11.828800201	69.629829407	0.1498173326	2.4029195309	129.14360046	Well_9
5286.994	12.590494156	68.69342041	0.1555400044	2.4133248329	130.57220459	Well_9
5287.194	15.128448486	67.147361755	0.1621015817	2.4166998863	129.48640442	Well_9
5287.394	18.769891739	65.025878906	0.1605389863	2.4222126007	127.82309723	Well_9
5287.594	23.892137527	63.092487335	0.1444522142	2.4388792515	124.7963028	Well_9
5287.794	31.142213821	61.85785675	0.1255159676	2.4679677486	118.74770355	Well_9
5287.994	38.471672058	60.796802521	0.1112290174	2.5125260353	113.06349945	Well_9
5288.194	42.409408569	59.790336609	0.1059252471	2.5605621338	109.65609741	Well_9
5288.394	41.603683472	60.743217468	0.1135567054	2.5924677849	108.55500031	Well_9
5288.594	37.182052612	63.078632355	0.1311352551	2.569246769	109.43340302	Well_9
5288.794	32.954807281	65.194572449	0.149339959	2.477802515	111.71649933	Well_9
5288.994	34.65171051	67.115837097	0.1618432701	2.4216709137	115.85449982	Well_9
5289.194	36.968475342	68.227104187	0.1652778238	2.4351511002	120.44680023	Well_9
5289.394	33.121177673	67.62802887	0.1669883132	2.4262845516	123.1792984	Well_9
5289.594	31.264156342	67.819046021	0.1722197831	2.4063818455	124.23259735	Well_9
5289.794	33.33839035	68.402183533	0.1782207638	2.3975348473	124.5463028	Well_9
5289.994	34.816368103	68.613388062	0.1780467033	2.3909091949	125.21759796	Well_9
5290.194	37.710601807	68.955307007	0.1761993021	2.3890235424	126.07520294	Well_9
5290.394	40.699054718	69.113639832	0.1769898981	2.3842332363	126.80519867	Well_9
5290.594	41.199398041	68.850746155	0.1769518852	2.3724040985	127.26170349	Well_9
5290.794	42.599308014	68.605400085	0.1760445088	2.3844189644	127.12770081	Well_9
5290.994	45.758476257	68.587249756	0.1754328609	2.4137165546	126.30090332	Well_9
5291.194	50.612808228	68.507835388	0.1703540087	2.4274029732	125.06099701	Well_9
5291.394	54.028530121	67.893264771	0.1617186815	2.4067993164	123.53469849	Well_9
5291.594	52.059680939	66.946105957	0.152140975	2.399616003	121.46569824	Well_9
5291.794	41.609394073	66.205375671	0.1444357038	2.4472341537	118.99340057	Well_9
5291.994	33.544620514	64.802200317	0.1443434507	2.472086668	117.17089844	Well_9
5292.194	32.189136505	64.183876038	0.148364827	2.4687952995	115.32689667	Well_9
5292.394	32.090675354	64.924659729	0.1512458026	2.4736738205	112.85739899	Well_9
5292.594	31.690128326	64.969421387	0.1473830789	2.4631495476	111.90940094	Well_9
5292.794	31.346485138	64.161758423	0.1401413232	2.4667568207	111.61699677	Well_9
5292.994	30.39173317	63.501937866	0.1336984485	2.4883580208	110.66629791	Well_9
5293.194	28.399951935	63.094787598	0.130693078	2.5100266933	109.89299774	Well_9
5293.394	27.903268814	63.052997589	0.1285130084	2.5194556713	109.44020081	Well_9
5293.594	28.779607773	63.807323456	0.1276316941	2.5150692463	109.0664978	Well_9
5293.794	29.123983383	65.355781555	0.1372163296	2.5040054321	109.55539703	Well_9
5293.994	27.569671631	67.382217407	0.1585870087	2.4631707668	111.50610352	Well_9
5294.194	25.271154404	70.218986511	0.1820214391	2.3806259632	114.82420349	Well_9
5294.394	24.659463882	72.391014099	0.1963283867	2.3092982769	120.25969696	Well_9
5294.594	25.591835022	72.100646973	0.1916276366	2.3053877354	125.58100128	Well_9
5294.794	25.915588379	69.975326538	0.1765532345	2.3663151264	128.64930725	Well_9
5294.994	25.957685471	66.840324402	0.1598272473	2.4523937702	128.86380005	Well_9
5295.194	26.610630035	65.396835327	0.1501689404	2.4750235081	125.0644989	Well_9
5295.394	24.712501526	65.847129822	0.1481024772	2.4618103504	120.86569977	Well_9
5295.594	20.993150711	66.722251892	0.1460673362	2.4620678425	118.6140976	Well_9
5295.794	20.437007904	67.113922119	0.1421490461	2.4850227833	117.72429657	Well_9
5295.994	23.181280136	66.542472839	0.1433465779	2.4855937958	117.5983963	Well_9
5296.194	27.255172729	66.093093872	0.1491906345	2.4717652798	117.68640137	Well_9
5296.394	27.560838699	65.882133484	0.1538778245	2.4602439404	117.60050201	Well_9
5296.594	26.217607498	65.959907532	0.1578036398	2.4507770538	117.86190033	Well_9
5296.794	26.258235931	66.544242859	0.1630947739	2.4366669655	118.22280121	Well_9
5296.994	26.636604309	68.294174194	0.1725628376	2.416372776	118.50099945	Well_9
5297.194	27.026964188	70.444084167	0.1810168326	2.3901319504	119.85030365	Well_9
5297.394	24.825372696	71.763465881	0.1838041246	2.339723587	122.50140381	Well_9
5297.594	23.725301743	72.769836426	0.1823650897	2.320618391	124.81069946	Well_9
5297.794	26.556316376	73.253555298	0.1776609272	2.3602337837	126.17160034	Well_9
5297.994	25.27967453	72.734863281	0.175166294	2.3805685043	126.79319763	Well_9
5298.194	19.564386368	71.343544006	0.1747593135	2.3812618256	127.16950226	Well_9
5298.394	17.728345871	70.910354614	0.1725341827	2.3962156773	126.8635025	Well_9
5298.594	20.79810524	70.622489929	0.1695755273	2.4127259254	126.34449768	Well_9
5298.794	25.452848434	70.664123535	0.1689665914	2.418084383	126.27179718	Well_9
5298.994	30.946180344	71.581687927	0.1751779318	2.3995084763	126.33429718	Well_9
5299.194	33.835929871	72.515388489	0.1767228097	2.3792088032	126.65940094	Well_9
5299.394	33.948753357	72.988647461	0.1672436446	2.3797442913	127.36289978	Well_9
5299.594	31.520175934	73.394454956	0.1585465372	2.4340794086	127.66470337	Well_9
5299.794	31.767515182	73.367637634	0.1530843973	2.4580976963	127.92060089	Well_9
5299.994	29.667816162	73.121322632	0.1511207074	2.4140231609	127.98200226	Well_9
5300.194	25.262363434	73.408363342	0.1567048728	2.3890011311	128.17430115	Well_9
5300.394	22.775447845	73.721252441	0.1656555384	2.3850126266	129.17750549	Well_9
5300.594	20.932516098	74.019371033	0.1742166728	2.3738143444	131.42630005	Well_9
5300.794	20.883075714	75.181755066	0.1804763377	2.3571567535	134.55599976	Well_9
5300.994	22.312473297	76.062133789	0.187357381	2.3568196297	136.46350098	Well_9
5301.194	21.857204437	76.210266113	0.1888392568	2.3798680305	137.87869263	Well_9
5301.394	21.46185112	75.525604248	0.182570532	2.3960676193	138.28529358	Well_9
5301.594	26.036916733	74.038780212	0.1740117371	2.3744606972	137.48460388	Well_9
5301.794	32.508220673	72.499977112	0.1688131988	2.3882734776	135.27760315	Well_9
5301.994	35.960723877	71.328125	0.168287456	2.4294838905	131.98519897	Well_9
5302.194	33.13860321	70.473144531	0.1738681197	2.4208631516	128.58779907	Well_9
5302.394	28.219167709	70.041175842	0.1755021214	2.414131403	125.26760101	Well_9
5302.594	25.40959549	69.694602966	0.1727783084	2.4388189316	122.51560211	Well_9
5302.794	26.582941055	68.739608765	0.169633761	2.4446582794	121.04699707	Well_9
5302.994	27.914699554	68.430747986	0.1677328795	2.4261620045	119.99230194	Well_9
5303.194	27.593406677	68.830337524	0.1691751778	2.4155981541	119.22979736	Well_9
5303.394	25.544095993	69.204460144	0.1736304611	2.4141032696	119.25180054	Well_9
5303.594	24.462682724	69.265205383	0.1745529771	2.4088432789	119.97879791	Well_9
5303.794	25.346195221	69.522567749	0.1722711474	2.4100925922	120.76270294	Well_9
5303.994	23.482753754	69.699211121	0.1701556593	2.4170928001	121.3730011	Well_9
5304.194	21.922655106	69.070877075	0.1639332324	2.4298779964	121.89250183	Well_9
5304.394	24.492088318	67.880004883	0.1566192657	2.446906805	121.87940216	Well_9
5304.594	27.811128616	66.926506042	0.1533530504	2.4527645111	121.48339844	Well_9
5304.794	27.625123978	66.926528931	0.1565403938	2.4424402714	121.12580109	Well_9
5304.994	22.752889633	67.102767944	0.1635789126	2.4272305965	121.25219727	Well_9
5305.194	20.353185654	67.728881836	0.1702577174	2.4141402245	121.44219971	Well_9
5305.394	23.325962067	68.192832947	0.1736968607	2.4112460613	121.69219971	Well_9
5305.594	26.420097351	68.701751709	0.1765556782	2.4030380249	122.17790222	Well_9
5305.794	26.504583359	69.202453613	0.182858035	2.4100441933	122.81950378	Well_9
5305.994	25.264669418	69.626747131	0.1873202622	2.4068500996	123.14659882	Well_9
5306.194	25.811134338	69.567985535	0.1837177426	2.3982644081	123.36109924	Well_9
5306.394	27.04416275	69.440643311	0.1764835566	2.4076542854	123.54560089	Well_9
5306.594	27.23991394	69.436637878	0.1714516133	2.4026603699	123.67669678	Well_9
5306.794	25.305204391	69.518936157	0.1702389568	2.3915727139	123.87809753	Well_9
5306.994	21.957679749	69.446052551	0.170039475	2.4083850384	124.15679932	Well_9
5307.194	20.007274628	68.39188385	0.167084977	2.4330141544	124.2736969	Well_9
5307.394	22.4650383	67.184089661	0.1582653522	2.451397419	124.30319977	Well_9
5307.594	29.402736664	66.727149963	0.1474234909	2.4565424919	123.48739624	Well_9
5307.794	34.566329956	66.690200806	0.1407897472	2.4478867054	121.85410309	Well_9
5307.994	31.911062241	67.316612244	0.1394069493	2.448135376	120.24459839	Well_9
5308.194	29.145956039	67.793518066	0.1404236108	2.4472928047	119.02410126	Well_9
5308.394	27.443136215	67.476463318	0.1406171173	2.4435532093	118.26100159	Well_9
5308.594	24.981376648	66.85723114	0.1379896402	2.4567792416	118.55670166	Well_9
5308.794	24.281511307	66.215652466	0.1345630288	2.4849662781	118.5503006	Well_9
5308.994	25.704727173	66.23033905	0.1274873167	2.5128400326	118.11930084	Well_9
5309.194	30.708841324	66.622116089	0.1240468547	2.5222971439	117.56549835	Well_9
5309.394	36.711952209	67.660522461	0.1288014799	2.4934794903	117.123703	Well_9
5309.594	38.874256134	68.580368042	0.1373796165	2.4593336582	117.62819672	Well_9
5309.794	37.145000458	68.789176941	0.1460146308	2.4426066875	118.74970245	Well_9
5309.994	36.343509674	67.561782837	0.1479905844	2.438937664	119.36589813	Well_9
5310.194	35.863628387	66.109642029	0.1405415982	2.4548995495	119.52739716	Well_9
5310.394	34.666305542	65.328193665	0.1306313723	2.473954916	118.37650299	Well_9
5310.594	33.348426819	64.861610413	0.1258550137	2.4894754887	116.76860046	Well_9
5310.794	35.249328613	64.7576828	0.1262962669	2.5053534508	115.58580017	Well_9
5310.994	38.594478607	65.321403503	0.1311760694	2.5012171268	114.8707962	Well_9
5311.194	36.994029999	65.689422607	0.1347100288	2.4711465836	114.79219818	Well_9
5311.394	30.438467026	66.27130127	0.1365799904	2.4538667202	115.21320343	Well_9
5311.594	23.776023865	66.845756531	0.1419021785	2.451612711	115.81800079	Well_9
5311.794	21.444723129	67.383392334	0.1427235752	2.4470875263	116.90319824	Well_9
5311.994	20.840480804	66.82975769	0.1356617212	2.4510428905	118.24169922	Well_9
5312.194	24.328998566	66.132095337	0.1264864206	2.4674232006	118.72750092	Well_9
5312.394	32.547710419	66.028579712	0.1236906871	2.4986417294	119.06780243	Well_9
5312.594	40.221981049	66.433578491	0.1326863468	2.5081908703	119.83999634	Well_9
5312.794	45.464168549	67.678825378	0.1475755125	2.4739911556	120.65779877	Well_9
5312.994	41.880397797	69.32144928	0.161533758	2.4131038189	122.01110077	Well_9
5313.194	37.591175079	69.956016541	0.167653963	2.3940813541	122.9890976	Well_9
5313.394	34.711433411	69.693603516	0.1612940282	2.4176075459	124.01319885	Well_9
5313.594	31.815538406	69.086776733	0.1452424526	2.441208601	125.04499817	Well_9
5313.794	33.300971985	69.055343628	0.1406236738	2.4473462105	125.57510376	Well_9
5313.994	35.317691803	69.934631348	0.1488166898	2.4337859154	126.69329834	Well_9
5314.194	33.550868988	71.101776123	0.1579131782	2.3910605907	127.3615036	Well_9
5314.394	31.896751404	71.867195129	0.1583255678	2.3450942039	128.97120667	Well_9
5314.594	31.079587936	72.031730652	0.1524506807	2.3274085522	130.9414978	Well_9
5314.794	29.031915665	71.678283691	0.146394968	2.3481709957	133.30499268	Well_9
5314.994	27.821844101	70.853622437	0.1423729956	2.3762991428	134.98770142	Well_9
5315.194	29.221345901	70.508842468	0.1375943571	2.3782377243	136.08039856	Well_9
5315.394	31.074041367	70.635482788	0.1378411502	2.3798661232	136.79980469	Well_9
5315.594	30.836681366	70.760375977	0.1417809576	2.3767774105	137.2559967	Well_9
5315.794	28.783115387	70.183761597	0.1451786608	2.3845555782	137.18249512	Well_9
5315.994	25.006872177	69.477584839	0.1480162591	2.4055016041	136.4118042	Well_9
5316.194	22.61041069	68.532615662	0.1480109394	2.4220225811	135.55140686	Well_9
5316.394	23.711410522	67.847496033	0.1443846524	2.4322550297	133.85879517	Well_9
5316.594	26.34623909	67.370277405	0.141932413	2.4285542965	131.41299438	Well_9
5316.794	29.000703812	67.593528748	0.142512247	2.4191823006	129.24330139	Well_9
5316.994	30.109455109	68.028152466	0.1477302164	2.4106462002	127.53929901	Well_9
5317.194	31.916572571	68.346702576	0.150974378	2.4145054817	126.47360229	Well_9
5317.394	33.928718567	68.479232788	0.1466879249	2.4377486706	126.03250122	Well_9
5317.594	35.473693848	68.240463257	0.1407703459	2.4648172855	125.87799835	Well_9
5317.794	36.887355804	67.784294128	0.140974924	2.4739322662	125.64689636	Well_9
5317.994	37.500831604	67.640159607	0.1480553597	2.4609515667	125.31980133	Well_9
5318.194	37.413448334	67.668006897	0.1486277878	2.4449267387	124.66950226	Well_9
5318.394	35.598373413	67.245697021	0.1424313188	2.4449110031	123.40529633	Well_9
5318.594	32.916484833	66.46333313	0.1327708215	2.4552147388	121.51889801	Well_9
5318.794	31.84513092	65.686607361	0.1229741424	2.4695448875	120.12059784	Well_9
5318.994	32.666790009	64.982093811	0.1151688248	2.4819953442	119.11440277	Well_9
5319.194	39.80052948	64.268745422	0.1104978025	2.4789829254	117.80930328	Well_9
5319.394	50.054168701	63.28207016	0.1069388092	2.4854738712	116.05049896	Well_9
5319.594	50.798221588	62.843585968	0.1032133549	2.5043189526	114.35639954	Well_9
5319.794	44.787418365	62.854152679	0.1081160828	2.5078165531	113.02729797	Well_9
5319.994	40.012752533	63.696121216	0.119344376	2.4898042679	112.30979919	Well_9
5320.194	41.883110046	64.789710999	0.1235782579	2.4574282169	112.86509705	Well_9
5320.394	46.079921722	66.815933228	0.1237713024	2.4455714226	114.12129974	Well_9
5320.594	48.688087463	68.839569092	0.1285366565	2.4672133923	116.21659851	Well_9
5320.794	44.10754776	70.478515625	0.1463497132	2.4399063587	119.2589035	Well_9
5320.994	35.418605804	71.41065979	0.1672979593	2.360417366	122.34400177	Well_9
5321.194	31.755498886	71.569229126	0.1739375293	2.3091576099	124.66459656	Well_9
5321.394	39.639053345	70.973007202	0.1652901322	2.3718864918	125.89209747	Well_9
5321.594	46.831123352	70.315086365	0.1593465656	2.4428226948	125.9382019	Well_9
5321.794	39.869457245	69.486167908	0.1588705927	2.4264018536	124.98010254	Well_9
5321.994	30.527418137	69.411941528	0.1624905318	2.3885912895	124.30220032	Well_9
5322.194	33.326725006	70.076438904	0.1641641855	2.3941068649	124.06600189	Well_9
5322.394	39.254684448	70.490509033	0.1650975049	2.4003224373	124.60980225	Well_9
5322.594	35.1705513	70.763328552	0.1715622544	2.3920235634	126.11070251	Well_9
5322.794	25.109809875	71.214630127	0.1764040142	2.3841691017	128.43629456	Well_9
5322.994	20.533275604	71.563591003	0.1778623313	2.3725180626	130.44610596	Well_9
5323.194	20.6098423	71.067863464	0.1812104434	2.3665802479	132.25120544	Well_9
5323.394	21.917993546	70.118728638	0.1813187897	2.3737916946	133.0625	Well_9
5323.594	22.193082809	69.439743042	0.1753950566	2.3722829819	132.97779846	Well_9
5323.794	22.343101501	69.123138428	0.1665241122	2.3786494732	132.36659241	Well_9
5323.994	24.392738342	68.593818665	0.1613433361	2.4106740952	130.29269409	Well_9
5324.194	24.482830048	67.620788574	0.1560789049	2.4378392696	128.07670593	Well_9
5324.394	23.622943878	66.86882782	0.1474950463	2.4563684464	125.33979797	Well_9
5324.594	24.135217667	66.357162476	0.1408652067	2.4740152359	122.97850037	Well_9
5324.794	28.988050461	65.626861572	0.1362270266	2.4815049171	119.65940094	Well_9
5324.994	34.319213867	64.470199585	0.1323720068	2.4887385368	115.62580109	Well_9
5325.194	36.278396606	64.117889404	0.1300663352	2.4986395836	114.76280212	Well_9
5325.394	33.539154053	64.567817688	0.1336514056	2.4980685711	113.1568985	Well_9
5325.594	32.330917358	65.41153717	0.1348764151	2.4881219864	112.62519836	Well_9
5325.794	39.610645294	66.323280334	0.1295946389	2.4646360874	113.38619995	Well_9
5325.994	47.496459961	67.50743866	0.1281345487	2.4593236446	115.01760101	Well_9
5326.194	50.527042389	68.190208435	0.1318297088	2.4647929668	117.15699768	Well_9
5326.394	42.684623718	68.937408447	0.1342127323	2.4486665726	119.61100006	Well_9
