MD	PHIE	GR	DTCO	RHOB	PHI_ALT	DTS	WELL
5508.0955	0.0200998038	35.050907135	51.141880035	2.7779328823	0.1260317415	89.917503357	Well_2
5508.2955	0.0265604332	31.413621902	51.400634766	2.8061983585	0.129668057	88.548301697	Well_2
5508.4955	0.0335163362	28.198057175	51.584980011	2.8797698021	0.1225816384	86.876296997	Well_2
5508.6955	0.0252141729	27.217435837	51.562717438	2.9112837315	0.0995363966	85.188499451	Well_2
5508.8955	0.0146163385	25.592344284	51.334953308	2.919939518	0.095913738	84.951599121	Well_2
5509.0955	0.0076414044	24.717788696	51.101810455	2.9132051468	0.1258640289	85.059196472	Well_2
5509.2955	0.0085000005	25.408189774	51.213500977	2.911709547	0.1200176403	85.084602356	Well_2
5509.4955	0.0102448817	25.628898621	51.341049194	2.8876445293	0.0959640667	84.330703735	Well_2
5509.6955	0.0180463251	26.420164108	51.555778503	2.8633122444	0.0544130206	83.866203308	Well_2
5509.8955	0.0332492106	27.474901199	50.951496124	2.8772518635	0.0244407076	78.177200317	Well_2
5510.0955	0.0530789346	27.575393677	50.18580246	2.9352931976	0.0320654064	75.70349884	Well_2
5510.2955	0.0667212605	28.552297592	49.586517334	2.9273049831	0.0639868677	73.229698181	Well_2
5510.4955	0.0612994097	30.116306305	49.015727997	2.8901553154	0.0842373297	75.180297852	Well_2
5510.6955	0.0394269675	29.222225189	48.825531006	2.816214323	0.093512997	75.813796997	Well_2
5510.8955	0.0167281497	29.573898315	48.398784637	2.7572772503	0.0912265554	75.606697083	Well_2
5511.0955	0.0064593176	30.351324081	47.982021332	2.768093586	0.0853405967	74.784896851	Well_2
5511.2955	0.0061435038	32.080177307	48.138122559	2.8300876617	0.1019600406	73.115898132	Well_2
5511.4955	0.0405868106	34.964076996	48.645385742	2.8654613495	0.0962772667	67.601303101	Well_2
5511.6955	0.08767014	35.483234406	48.75976181	2.8792250156	0.0809189528	64.939796448	Well_2
5511.8955	0.1160204709	34.559585571	48.804599762	2.8772079945	0.0799964145	64.60320282	Well_2
5512.0955	0.1726314873	34.714080811	48.885444641	2.88656497	0.0991427526	67.212898254	Well_2
5512.2955	0.2525998652	33.992492676	49.513683319	2.8997750282	0.0966395289	68.805099487	Well_2
5512.4955	0.2701002061	32.425079346	49.609680176	2.8769748211	0.1164720356	69.55280304	Well_2
5512.6955	0.2366998047	31.01052475	49.097118378	2.8442981243	0.1322718859	69.699699402	Well_2
5512.8955	0.2685049176	29.060722351	48.979354858	2.8369824886	0.1281880587	69.679496765	Well_2
5513.0955	0.349999994	29.410551071	49.021526337	2.8629145622	0.108661823	71.434700012	Well_2
5513.2955	0.349999994	30.153169632	48.930671692	2.8717036247	0.1053747088	71.396896362	Well_2
5513.4955	0.349999994	30.160400391	48.656356812	2.9094269276	0.1014383435	71.357696533	Well_2
5513.6955	0.3053757846	28.963327408	48.570899963	2.9440956116	0.0847560391	71.914802551	Well_2
5513.8955	0.2264666557	27.802499771	49.100101471	2.9277834892	0.0814571306	73.182197571	Well_2
5514.0955	0.1577425897	28.468811035	49.447673798	2.8908908367	0.0919851214	73.564697266	Well_2
5514.2955	0.0989074856	29.192974091	49.82755661	2.8731229305	0.1027742326	74.706596375	Well_2
5514.4955	0.0404628627	29.146713257	49.951129913	2.8596618176	0.1117327064	74.853103638	Well_2
5514.6955	0.0202312339	31.031686783	50.072086334	2.839140892	0.118709445	75.592102051	Well_2
5514.8955	0.0273657478	34.883308411	50.247554779	2.8418548107	0.1208468452	76.597198486	Well_2
5515.0955	0.0329453424	35.492893219	50.765464783	2.8577289581	0.1151114255	78.134803772	Well_2
5515.2955	0.0283552501	37.219554901	51.231746674	2.8640809059	0.1110849157	78.271598816	Well_2
5515.4955	0.014573426	38.77381897	50.936267853	2.8720722198	0.1167639792	78.638801575	Well_2
5515.6955	0.0128335301	36.399230957	50.61447525	2.8905105591	0.1095676944	79.580200195	Well_2
5515.8955	0.0215082671	35.420379639	50.314823151	2.9033441544	0.1044937447	79.368400574	Well_2
5516.0955	0.0435881875	33.059902191	50.132976532	2.9044032097	0.1101062	76.92829895	Well_2
5516.2955	0.0624692254	30.271055222	49.921577454	2.9033718109	0.1215035096	76.600196838	Well_2
5516.4955	0.0916636437	33.19185257	49.830196381	2.9089677334	0.1170797646	75.817596436	Well_2
5516.6955	0.1075992137	44.169467926	49.606529236	2.9039375782	0.1097656712	75.384399414	Well_2
5516.8955	0.1076658815	52.953746796	49.33228302	2.8977150917	0.1060978696	74.362197876	Well_2
5517.0955	0.0818331987	54.507652283	49.304199219	2.9056341648	0.1012154967	75.627403259	Well_2
5517.2955	0.0576251969	54.413032532	49.661464691	2.9140622616	0.0973456353	76.072898865	Well_2
5517.4955	0.036023818	55.899032593	49.882595062	2.9044175148	0.1013123021	76.737701416	Well_2
5517.6955	0.0188991465	56.739356995	50.036678314	2.8959605694	0.0943242684	76.940299988	Well_2
5517.8955	0.0085692918	55.18875885	50.024280548	2.8908455372	0.0839464962	77.436599731	Well_2
5518.0955	0.0132761803	54.670532227	50.224128723	2.8769156933	0.0750949085	76.438102722	Well_2
5518.2955	0.010495997	56.070636749	50.895683289	2.8618276119	0.0665710568	76.492897034	Well_2
5518.4955	0.0003598425	59.753147125	51.447891235	2.8575003147	0.0599876419	76.783302307	Well_2
5518.6955	0.0021167323	61.093418121	51.388523102	2.8526799679	0.0632446781	76.653198242	Well_2
5518.8955	0.0040575457	58.88186264	50.867427826	2.8396165371	0.067409873	76.824996948	Well_2
5519.0955	0.0057822834	57.017421722	50.43353653	2.8259367943	0.0541907735	76.782699585	Well_2
5519.2955	0.007224869	55.355445862	50.126880646	2.8116586208	0.0473875105	77.174598694	Well_2
5519.4955	0.0052162074	53.803142548	50.157535553	2.802947998	0.0575232618	78.236099243	Well_2
5519.6955	0.0071027558	54.674095154	50.317569733	2.8133850098	0.0661219805	78.98059845	Well_2
5519.8955	0.0135057746	57.036777496	50.813045502	2.8141810894	0.0546408035	79.37789917	Well_2
5520.0955	0.0164225716	63.038196564	50.130283356	2.7899055481	0.0448446721	82.845100403	Well_2
5520.2955	0.0124188978	69.284591675	49.851409912	2.7890665531	0.0354552418	83.257598877	Well_2
5520.4955	0.008852493	80.53414917	49.867046356	2.8053705692	0.0312780552	84.454200745	Well_2
5520.6955	0.0088639101	102.164711	50.143680573	2.8075501919	0.0405452065	86.916603088	Well_2
5520.8955	0.0079348423	115.80578613	51.143974304	2.7830572128	0.0316320024	88.900001526	Well_2
5521.0955	0.0085946852	123.87084198	52.290149689	2.7577402592	0.0080560017	89.189300537	Well_2
5521.2955	0.0110408133	122.10398102	52.991283417	2.7356412411	-0.005337265	88.286003113	Well_2
5521.4955	0.0161277559	118.18367767	53.081119537	2.7318730354	-0.03941692	88.752197266	Well_2
5521.6955	0.0176620092	115.04988098	53.563484192	2.7236754894	-0.040117811	88.770698547	Well_2
5521.8955	0.0152977696	112.8574295	53.139129639	2.6932327747	-0.027235178	88.644699097	Well_2
5522.0955	0.0135000004	106.88448334	52.92483902	2.6600959301	-0.021128222	88.79070282	Well_2
5522.2955	0.0144625986	94.867134094	52.273597717	2.6413357258	-0.012449428	87.813102722	Well_2
5522.4955	0.016316535	87.397293091	51.27355957	2.6300911903	-0.011348017	89.3411026	Well_2
5522.6955	0.0196277555	79.436065674	50.958164215	2.6325261593	-0.018015623	95.222396851	Well_2
5522.8955	0.0363377295	66.481773376	52.858947754	2.6306293011	-0.020640874	97.07460022	Well_2
5523.0955	0.0723429769	60.103099823	55.110240936	2.611521244	-0.013219982	99.92590332	Well_2
5523.2955	0.1046057045	62.224704742	56.999359131	2.5805363655	-0.019819355	107.92199707	Well_2
5523.4955	0.1158591211	67.22000885	58.608654022	2.5521030426	-0.034195744	107.55000305	Well_2
5523.6955	0.1089492738	72.203186035	59.299686432	2.5112977028	-0.034152094	110.09880066	Well_2
5523.8955	0.1011765748	72.655845642	59.55557251	2.4956569672	-0.006945799	113.03330231	Well_2
5524.0955	0.1007766426	67.697174072	59.096427917	2.5286598206	0.0104501192	112.92559814	Well_2
5524.2955	0.1022213921	63.810050964	59.322914124	2.5354435444	0.009855519	112.82409668	Well_2
5524.4955	0.106387794	61.286396027	60.444927216	2.5102145672	-0.00735847	110.41079712	Well_2
5524.6955	0.102746591	63.062080383	62.38520813	2.5082490444	-0.012119738	108.97899628	Well_2
5524.8955	0.0958003923	71.850135803	64.127052307	2.5316910744	-0.003655988	108.67870331	Well_2
5525.0955	0.0952797234	80.737731934	65.518432617	2.5277564526	-0.00083968	108.8042984	Well_2
5525.2955	0.1042684391	84.825881958	65.148544312	2.5003070831	-0.009977442	108.83660126	Well_2
5525.4955	0.1135607585	84.696586609	62.207771301	2.4953951836	-0.039553292	108.55719757	Well_2
5525.6955	0.1160688996	84.727401733	58.966011047	2.5284414291	-0.055941761	107.80419922	Well_2
5525.8955	0.1095631272	91.833084106	57.414989471	2.5738773346	-0.05327531	106.08740234	Well_2
5526.0955	0.0983912051	101.26786041	56.922660828	2.5949554443	-0.033896159	106.42459869	Well_2
5526.2955	0.0931462646	110.11730194	56.676151276	2.5689139366	-0.013224845	104.38539886	Well_2
5526.4955	0.0958785415	121.63586426	54.61888504	2.5158822536	-0.012390794	104.09660339	Well_2
5526.6955	0.1006624699	128.94725037	55.841423035	2.4955308437	-0.033405963	104.19529724	Well_2
5526.8955	0.096732676	134.75177002	55.834941864	2.5112175941	-0.026363067	103.8117981	Well_2
5527.0955	0.0900458023	139.49957275	55.816688538	2.5489053726	0.0002037229	103.62149811	Well_2
5527.2955	0.0829007179	130.52522278	56.182209015	2.5900745392	0.021361839	103.94960022	Well_2
5527.4955	0.0713549182	118.54949188	55.479000092	2.6049258709	0.0192032401	104.86489868	Well_2
5527.6955	0.0533726402	103.48190308	54.41576004	2.5925505161	-0.000594696	102.87210083	Well_2
5527.8955	0.044812534	84.890617371	54.286533356	2.5950908661	-0.035251673	101.22070313	Well_2
5528.0955	0.0544842519	69.146987915	55.195243835	2.6159691811	-0.057903633	100.68979645	Well_2
5528.2955	0.071463123	56.041423798	56.689365387	2.6283481121	-0.049315698	100.12270355	Well_2
5528.4955	0.0829678476	45.725124359	57.707435608	2.6163516045	-0.061107796	99.807502747	Well_2
5528.6955	0.0934596434	42.897106171	57.331169128	2.5889561176	-0.094127826	101.17579651	Well_2
5528.8955	0.0998307094	45.522983551	56.011539459	2.5534858704	-0.081201673	99.850402832	Well_2
5529.0955	0.0962668657	51.929347992	55.151664734	2.5423822403	-0.07151182	97.535003662	Well_2
5529.2955	0.0855147615	59.778762817	53.794193268	2.5663301945	-0.099071063	96.214103699	Well_2
5529.4955	0.0705872104	63.800151825	51.799358368	2.5885128975	-0.121318921	95.979103088	Well_2
5529.6955	0.0593361557	66.491630554	50.086360931	2.5818140507	-0.104551598	94.474700928	Well_2
5529.8955	0.0617669262	70.128540039	53.066822052	2.5549972057	-0.0846221	98.82170105	Well_2
5530.0955	0.072456561	74.652511597	58.61346817	2.470944643	-0.085863531	102.13289642	Well_2
5530.2955	0.1196302474	76.765632629	64.689743042	2.3433365822	-0.08405035	109.47319794	Well_2
5530.4955	0.2178602368	72.143623352	68.181480408	2.3227267265	-0.074997105	120.50710297	Well_2
5530.6955	0.2751404345	67.533813477	69.899246216	2.3828377724	-0.06335301	128.59109497	Well_2
5530.8955	0.2482441515	64.417640686	65.384872437	2.4165000916	-0.073802732	140.78259277	Well_2
5531.0955	0.1881781518	58.362693787	63.571166992	2.434595108	-0.050004832	149.51919556	Well_2
5531.2955	0.2012211978	51.45602417	61.99066925	2.4340927601	-0.017627891	150.71060181	Well_2
5531.4955	0.3355059922	43.796081543	59.3163414	2.4276213646	-0.006087011	148.76409912	Well_2
5531.6955	0.349999994	41.226161957	56.312519073	2.4217627048	-0.030804191	124.7621994	Well_2
5531.8955	0.349999994	39.658031464	54.106548309	2.427136898	-0.065493919	100.36810303	Well_2
5532.0955	0.3099683225	39.154987335	54.358249664	2.4824454784	-0.082431927	95.29599762	Well_2
5532.2955	0.1667108238	40.309940338	53.328456879	2.5566475391	-0.055534147	93.515800476	Well_2
5532.4955	0.0859476998	39.154541016	52.584209442	2.5828287601	-0.015631592	92.924102783	Well_2
5532.6955	0.0463120714	38.743423462	51.66002655	2.5477025509	-0.014241307	90.41280365	Well_2
5532.8955	0.0343799219	37.47297287	51.962081909	2.49021101	-0.030477004	91.897003174	Well_2
5533.0955	0.0267170612	35.219955444	51.800888062	2.4789128304	-0.041649461	88.279800415	Well_2
5533.2955	0.0222322829	35.617954254	52.302402496	2.5488724709	-0.035103697	89.991897583	Well_2
5533.4955	0.0157566946	34.114448547	52.541542053	2.6299741268	0.222418189	92.077003479	Well_2
5533.6955	0.0098606953	32.515171051	51.918266296	2.6239125729	0.2442930937	92.515701294	Well_2
5533.8955	0.0073743439	32.233779907	52.095386505	2.5920641422	0.2756558657	92.131401062	Well_2
5534.0955	0.004863583	31.708976746	51.689743042	2.5792944431	0.2911456823	92.852302551	Well_2
5534.2955	0.0046374672	30.79875946	51.162208557	2.5956909657	0.2834870517	92.038200378	Well_2
5534.4955	0.0060570864	29.726877213	51.321044922	2.6266150475	0.2703182995		Well_2
5534.6955	0.0050007878	28.987026215	51.943397522	2.6780123711	0.2605443299		Well_2
5534.8955	0.0033847769	29.057939529	51.938110352	2.7296800613	0.2622113526		Well_2
5535.0955	0.0041718506	28.884370804	51.965717316	2.753683567	0.2776454091		Well_2
5535.2955	0.0046000001	27.731811523	51.817771912	2.7471809387	0.3003809452		Well_2
5535.4955	0.0045042653	26.834245682	51.479103088	2.7352721691	0.3162545264		Well_2
5535.6955	0.0058380575	26.276128769	50.898525238	2.7313373089	0.3265331089		Well_2
5535.8955	0.0071641733	26.608505249	50.240493774	2.7421872616	0.3276864886		Well_2
5536.0955	0.0074398294	26.036672592	50.251914978	2.7623846531	0.3083179891		Well_2
5536.2955	0.0064415354	28.051593781	50.783435822	2.7885048389	0.2940167189		Well_2
5536.4955	0.0054025589	30.100963593	51.64635849	2.8180263042	0.3133134842		Well_2
5536.6955	0.0043586614	32.473575592	51.457378387	2.8431789875	0.3282153308		Well_2
5536.8955	0.0026670604	38.556510925	50.681816101	2.8429539204	0.3218559027		Well_2
5537.0955	0.0035771653	45.765827179	50.542121887	2.8024010658	0.3135142624		Well_2
5537.2955	0.0052479659	51.921489716	50.656105042	2.7753603458	0.3138472438		Well_2
5537.4955	0.005491076	54.805152893	51.111675262	2.8025176525	0.3149815202		Well_2
5537.6955	0.0055507873	52.984111786	51.534328461	2.8217971325	0.2962454855		Well_2
5537.8955	0.0079527562	54.260871887	51.901268005	2.8012549877	0.2818452716		Well_2
5538.0955	0.0110627953	58.858589172	52.148097992	2.7844510078	0.2726612985		Well_2
5538.2955	0.011195669	54.710983276	52.29045105	2.7796003819	0.2813257873		Well_2
5538.4955	0.0099324146	47.22819519	52.742988586	2.7646398544	0.2909570634		Well_2
5538.6955	0.0065756566	41.86907959	53.876800537	2.7260613441	0.2860245109		Well_2
5538.8955	0.003778937	37.348522186	55.057449341	2.6977441311	0.2822377682		Well_2
5539.0955	0.0041709975	34.389533997	55.337284088	2.6893105507	0.2864686847		Well_2
5539.2955	0.0095333327	33.363330841	54.95022583	2.7085666656	0.3029170632		Well_2
5539.4955	0.0207336619	32.652145386	54.471992493	2.7159554958	0.3231148422		Well_2
5539.6955	0.037041273	33.218318939	54.478809357	2.6957778931	0.3367440701		Well_2
5539.8955	0.0476328731	32.895965576	54.527111053	2.689091444	0.3421543539		Well_2
5540.0955	0.0419714563	31.92391777	55.139595032	2.7007856369	0.3361407518		Well_2
5540.2955	0.0325849056	29.769067764	55.560966492	2.7279133797	0.3183661997		Well_2
5540.4955	0.0263663381	28.565353394	55.102294922	2.7613186836	0.3032947779		Well_2
5540.6955	0.0182706695	32.16047287	54.947914124	2.7748684883	0.2995900214		Well_2
5540.8955	0.0124793304	40.36075592	55.52223587	2.7629909515	0.3060631156		Well_2
5541.0955	0.0094007216	49.237895966	56.687267303	2.7279326916	0.309209317		Well_2
5541.2955	0.0064005908	53.109489441	57.747032166	2.6841666698	0.3111036122		Well_2
5541.4955	0.0031657482	46.231746674	58.415840149	2.6623666286	0.3174975514		Well_2
5541.6955	0.0021337271	38.592082977	58.417358398	2.6681451797	0.3317206204		Well_2
5541.8955	0.0024712598	39.013206482	57.637207031	2.6819190979	0.3356208503		Well_2
5542.0955	0.0025280183	40.468852997	57.429416656	2.6850671768	0.3434992135		Well_2
5542.2955	0.003337861	37.522052765	56.769020081	2.6969077587	0.344599694		Well_2
5542.4955	0.0056775589	34.048797607	55.151065826	2.7408339977	0.341585815		Well_2
5542.6955	0.0073069553	32.966766357	53.063556671	2.8074154854	0.339456588		Well_2
5542.8955	0.0084634516	33.443141937	50.710300446	2.8446514606	0.3381191194		Well_2
5543.0955	0.007901771	31.951377869	49.823249817	2.8498117924	0.3471069038		Well_2
5543.2955	0.0087261163	29.740688324	51.929336548	2.8057141304	0.3467706442		Well_2
5543.4955	0.0103927162	30.467224121	53.853736877	2.7681388855	0.3399718106		Well_2
5543.6955	0.0079222443	33.432281494	54.375259399	2.7852139473	0.3429706097		Well_2
5543.8955	0.0043727034	42.114814758	53.688316345	2.8545033932	0.3557403684		Well_2
5544.0955	0.0035476377	53.577106476	53.129001617	2.8922891617	0.3620712757		Well_2
5544.2955	0.0069210632	62.701553345	53.342285156	2.8885285854	0.3626171947		Well_2
5544.4955	0.0077305771	65.943893433	53.322555542	2.8825182915	0.3648448288		Well_2
5544.6955	0.0104713254	62.609619141	52.217876434	2.9043560028	0.3629843891		Well_2
5544.8955	0.011017126	56.104587555	50.770908356	2.9361979961	0.3668856919		Well_2
5545.0955	0.0125485566	50.500999451	49.498672485	2.9469103813	0.3546166122		Well_2
5545.2955	0.008893176	49.725280762	48.825965881	2.9454901218	0.3290123641		Well_2
5545.4955	0.0071108267	48.558307648	48.947212219	2.9401216507	0.3143722415		Well_2
5545.6955	0.0061750659	45.121265411	50.114311218	2.9277169704	0.31345734		Well_2
5545.8955	0.0072767716	40.482585907	50.382369995	2.9235169888	0.3113083839		Well_2
5546.0955	0.0128460629	38.765907288	50.884254456	2.8873925209	0.3099774718		Well_2
5546.2955	0.0137984911	35.899139404	51.341327667	2.8269379139	0.3155741394		Well_2
5546.4955	0.013569029	31.663204193	51.728351593	2.802546978	0.316385299		Well_2
5546.6955	0.0119564962	29.626457214	51.985912323	2.8017678261	0.3137645125		Well_2
5546.8955	0.0117712598	29.435270309	52.037818909	2.7962970734	0.3156324029		Well_2
5547.0955	0.0146875326	28.400367737	52.041118622	2.7970087528	0.316926688		Well_2
5547.2955	0.0176958665	25.456279755	52.080238342	2.8063688278	0.3150858879		Well_2
5547.4955	0.0180554464	22.758577347	52.075378418	2.8043658733	0.3115186095		Well_2
5547.6955	0.0193036087	23.128425598	52.24848175	2.7932538986	0.3113047183		Well_2
5547.8955	0.0225844495	25.507833481	52.726413727	2.7897973061	0.3184261024		Well_2
5548.0955	0.0233869422	29.12530899	52.993423462	2.7886259556	0.3241316676		Well_2
5548.2955	0.0243353676	38.078197479	52.929985046	2.788018465	0.3230991364		Well_2
5548.4955	0.0251688976	50.697322845	52.94802475	2.7833631039	0.3138126731		Well_2
5548.6955	0.0205080714	54.646568298	52.820133209	2.7846181393	0.3087055683		Well_2
5548.8955	0.0131490808	51.261566162	52.924804688	2.8082752228	0.311253041		Well_2
5549.0955	0.0115714567	44.954292297	52.621109009	2.8267309666	0.3093383014		Well_2
5549.2955	0.013260236	38.072277069	52.511856079	2.8252489567	0.3034546971		Well_2
