MD	PHIE	GR	RHOB	DTCO	PHI_ALT	DTS	WELL
5820.7936	0.0283401571	28.541929245	2.6238763332	59.106090546	0.0212137755	105.55999756	Well_4
5820.9936	0.0289475061	35.706306458	2.6135196686	59.041790009	0.0159915555	105.19709778	Well_4
5821.1936	0.0299047232	40.43239212	2.6151146889	58.611999512	0.0137725519	104.10769653	Well_4
5821.3936	0.0321173221	39.487194061	2.619907856	57.0362854	0.007639823	106.34790039	Well_4
5821.5936	0.0312858261	42.199325562	2.6271982193	55.820194244	0.0046173437	105.32050323	Well_4
5821.7936	0.0257656164	41.765781403	2.6366910934	55.750083923	0.0091245687	103.97039795	Well_4
5821.9936	0.018882677	37.337974548	2.6545991898	56.336231232	0.0216254033	102.51290131	Well_4
5822.1936	0.0157049876	33.797042847	2.668970108	57.506782532	0.0353186466	101.14379883	Well_4
5822.3936	0.0149228349	37.653373718	2.6628537178	58.678825378	0.0394409262	100.99230194	Well_4
5822.5936	0.0151582677	41.23589325	2.6446881294	60.931686401	0.0431982018	102.64480591	Well_4
5822.7936	0.0137125989	44.394618988	2.6396903992	63.227493286	0.0539325587	105.1391983	Well_4
5822.9936	0.0121251969	46.217224121	2.6371033192	66.923530579	0.0734269917	109.60489655	Well_4
5823.1936	0.0116653545	44.314552307	2.6240048409	71.214332581	0.0905864313	113.09030151	Well_4
5823.3936	0.0107716536	48.250926971	2.6128132343	71.666969299	0.0874154642	116.2539978	Well_4
5823.5936	0.0082446197	54.956161499	2.5939941406	69.324798584	0.0642668828	123.69740295	Well_4
5823.7936	0.0070102359	59.55814743	2.5688560009	64.979248047	0.0279165525	129.84979248	Well_4
5823.9936	0.0087451441	60.991481781	2.5560591221	63.731388092	0.0134260515	134.06489563	Well_4
5824.1936	0.0108553804	53.717227936	2.5623636246	62.979576111	0.0125937881	128.73579407	Well_4
5824.3936	0.0116283465	46.968566895	2.5863652229	63.654125214	0.0284325778	122.10359955	Well_4
5824.5936	0.0123797897	49.259288788	2.6030225754	65.991172791	0.0502438731	116.87719727	Well_4
5824.7936	0.0133719156	53.639099121	2.6123895645	68.531272888	0.0694562197	118.48619843	Well_4
5824.9936	0.0147826774	52.688770294	2.6264314651	68.992980957	0.0790520385	118.66829681	Well_4
5825.1936	0.0151703414	56.091491699	2.6370892525	65.304672241	0.0636966974	122.65670013	Well_4
5825.3936	0.0152217848	64.373817444	2.6204750538	62.756484985	0.0416747108	126.13760376	Well_4
5825.5936	0.0173267722	65.094291687	2.5959298611	64.600914001	0.0399800055	124.34860229	Well_4
5825.7936	0.0213438328	50.939567566	2.6032745838	68.236625671	0.063044548	120.92710114	Well_4
5825.9936	0.0223632548	41.652435303	2.6141700745	70.428924561	0.0812475979	116.44020081	Well_4
5826.1936	0.0194251966	55.104187012	2.6051087379	72.198822021	0.0871639177	121.21209717	Well_4
5826.3936	0.0159146991	75.102592468	2.5735428333	75.472572327	0.0913370326	129.55580139	Well_4
5826.5936	0.0162727032	73.459114075	2.5749003887	81.653808594	0.1256069839	136.51589966	Well_4
5826.7936	0.0186905507	64.089256287	2.6019620895	83.296958923	0.1458962113	140.9552002	Well_4
5826.9936	0.0215398967	68.01764679	2.564109087	76.082778931	0.0879305229	145.1678009	Well_4
5827.1936	0.0221960638	77.724098206	2.4941985607	68.444885254	0.0094013121	151.07060242	Well_4
5827.3936	0.0201818906	73.249130249	2.4622740746	64.073890686	-0.031692151	151.00190735	Well_4
5827.5936	0.0178393703	59.787590027	2.4782204628	65.332901001	-0.017251691	143.19439697	Well_4
5827.7936	0.0131506557	52.360961914	2.5345122814	68.670181274	0.0300056636	128.33149719	Well_4
5827.9936	0.010498425	56.545433044	2.5850424767	71.539794922	0.0715416968	121.39430237	Well_4
5828.1936	0.0121650919	59.343727112	2.602060318	71.307182312	0.0795042589	120.28109741	Well_4
5828.3936	0.0143763777	64.039428711	2.5935382843	67.587539673	0.0539328828	128.80969238	Well_4
5828.5936	0.0145574799	69.174133301	2.5600559711	63.332565308	0.0133521128	133.5124054	Well_4
5828.7936	0.0143999998	65.858375549	2.5229563713	62.072868347	-0.012309159	130.0019989	Well_4
5828.9936	0.0167467203	54.889293671	2.5249831676	64.742103577	0.0040046074	124.13770294	Well_4
5829.1936	0.020312598	49.65712738	2.5660140514	69.955619812	0.0539646521	115.34290314	Well_4
5829.3936	0.022612337	49.667957306	2.6025612354	75.54662323	0.1035602838	114.50039673	Well_4
5829.5936	0.0221984237	53.814128876	2.6093490124	76.687507629	0.1140737012	119.20529938	Well_4
5829.7936	0.0209118109	64.654174805	2.5819172859	74.84576416	0.0898950025	128.55499268	Well_4
5829.9936	0.0204414707	78.050575256	2.5213382244	73.500213623	0.0520300567	133.97360229	Well_4
5830.1936	0.0201740172	82.198478699	2.4687995911	74.810394287	0.0328259505	136.08520508	Well_4
5830.3936	0.0184740145	75.151268005	2.4875268936	75.345649719	0.0438362285	131.8302002	Well_4
5830.5936	0.0174540691	73.488639832	2.5373487473	71.3724823	0.0466379263	130.48570251	Well_4
5830.7936	0.0184671916	79.543556213	2.5311102867	69.790359497	0.0347026922	134.21670532	Well_4
5830.9936	0.0202834643	79.067260742	2.4799921513	72.141906738	0.0230090823	135.58770752	Well_4
5831.1936	0.0222666673	68.255172729	2.4888000488	74.290504456	0.0389636457	127.41639709	Well_4
5831.3936	0.0281887148	62.739299774	2.5517997742	72.842506409	0.0616761893	123.17430115	Well_4
5831.5936	0.0351275615	72.130935669	2.5438511372	71.870933533	0.0537279323	131.65789795	Well_4
5831.7936	0.0415580049	77.752548218	2.4951634407	75.929267883	0.0525366366	138.24890137	Well_4
5831.9936	0.0486296602	71.756454468	2.4922180176	80.043907166	0.0735388994	135.53340149	Well_4
5832.1936	0.0567787401	73.487098694	2.5339148045	78.787528992	0.0865282565	131.28050232	Well_4
5832.3936	0.0620191582	82.289909363	2.5353982449	74.286262512	0.0623352826	134.67320251	Well_4
5832.5936	0.0594732277	79.153236389	2.4969470501	70.401268005	0.0214344151	150.9118042	Well_4
5832.7936	0.050658267	66.91104126	2.4783172607	68.048698425	-0.001366758	147.08610535	Well_4
5832.9936	0.0435370095	60.142417908	2.5050759315	67.146224976	0.0061342218	137.60929871	Well_4
5833.1936	0.0388929136	57.29970932	2.5418446064	65.684288025	0.0164272506	127.70220184	Well_4
5833.3936	0.0341622047	53.883796692	2.5487890244	65.392250061	0.0186866857	128.38200378	Well_4
5833.5936	0.0295412075	48.346981049	2.5377314091	66.740715027	0.0211326629	123.63659668	Well_4
5833.7936	0.0239283461	48.943130493	2.547286272	68.070381165	0.0331001393	123.54419708	Well_4
5833.9936	0.0185803156	56.10521698	2.5662550926	67.932617188	0.0423801392	121.47480011	Well_4
5834.1936	0.0186979007	57.564022064	2.5761773586	67.363021851	0.0439157672	123.95899963	Well_4
5834.3936	0.0197335966	57.174877167	2.5646524429	67.248550415	0.0379049182	123.4414978	Well_4
5834.5936	0.0191141721	54.281669617	2.5552675724	67.965919495	0.0369927548	123.77549744	Well_4
5834.7936	0.0206795279	50.892868042	2.5427422523	69.737075806	0.0409021825	121.26560211	Well_4
5834.9936	0.023501575	55.538360596	2.5416381359	71.570129395	0.0507444441	121.63300323	Well_4
5835.1936	0.0223645661	62.791736603	2.5401780605	73.954605103	0.0629015714	124.87159729	Well_4
5835.3936	0.0173551179	61.044921875	2.5287904739	74.968353271	0.0637473613	126.85230255	Well_4
5835.5936	0.0144233601	62.095417023	2.5351262093	75.418243408	0.0698577985	129.92480469	Well_4
5835.7936	0.0147803146	66.246337891	2.5509297848	76.869224548	0.0848940164	133.28019714	Well_4
5835.9936	0.0166325457	65.533615112	2.538475275	76.629501343	0.0773757771	134.14900208	Well_4
5836.1936	0.0160874017	65.271514893	2.5138382912	73.6563797	0.0477657728	132.80189514	Well_4
5836.3936	0.0137251969	69.901779175	2.4825260639	69.608665466	0.0091463719	131.13650513	Well_4
5836.5936	0.012469817	68.547645569	2.4750804901	66.165473938	-0.013720796	130.02540588	Well_4
5836.7936	0.0133472439	58.256763458	2.524954319	63.416503906	-0.00533079	124.84729767	Well_4
5836.9936	0.0144244097	54.827587128	2.5652849674	60.540718079	-0.001078151	115.47810364	Well_4
5837.1936	0.0158742797	65.545562744	2.5754070282	58.76153183	-0.00485277	112.64260101	Well_4
5837.3936	0.014327297	68.119026184	2.5987884998	58.958190918	0.0077756755	111.59700012	Well_4
5837.5936	0.0115755908	57.391525269	2.6281826496	59.109893799	0.0233920813	106.15000153	Well_4
5837.7936	0.0109026246	49.493968964	2.6405136585	59.117656708	0.0302554611	103.29979706	Well_4
5837.9936	0.0118863517	56.672363281	2.649774313	59.203456879	0.0356519483	103.5161972	Well_4
5838.1936	0.0150748035	63.328422546	2.6561574936	59.823719025	0.0424843691	105.25189972	Well_4
5838.3936	0.0178572163	65.986946106	2.655616045	61.087375641	0.0488491952	106.70020294	Well_4
5838.5936	0.0177999996	64.400840759	2.6425492764	61.216236115	0.0432084017	106.42559814	Well_4
5838.7936	0.0183889754	65.836151123	2.6275370121	60.268318176	0.0300201476	108.04699707	Well_4
5838.9936	0.0188999996	70.036087036	2.6133959293	58.709838867	0.0141837085	106.98529816	Well_4
5839.1936	0.0163157471	66.7161026	2.6177814007	57.311611176	0.0084846793	108.50810242	Well_4
5839.3936	0.0137803145	64.572158813	2.6365425587	56.608673096	0.0138331801	105.32209778	Well_4
5839.5936	0.0129645672	68.557785034	2.6560513973	56.362522125	0.0223990399	104.66010284	Well_4
5839.7936	0.0137456693	70.194572449	2.6646294594	56.977466583	0.0303742569	102.40519714	Well_4
5839.9936	0.0156732276	55.81023407	2.6743638515	57.029975891	0.0356138684	100.60520172	Well_4
5840.1936	0.0169330705	41.500202179	2.6688978672	57.468040466	0.0353304669	100.39189911	Well_4
5840.3936	0.0182511825	48.074008942	2.665812254	56.793357849	0.0299906041	100.69490051	Well_4
5840.5936	0.0196307097	61.905628204	2.6601188183	56.583621979	0.0260558296	100.43190002	Well_4
5840.7936	0.0191047247	72.587509155	2.6478712559	57.633876801	0.0257541388	100.89409637	Well_4
5840.9936	0.0164721794	76.441940308	2.6384038925	59.160644531	0.0294495169	99.866699219	Well_4
5841.1936	0.0112897642	80.374420166	2.6443526745	59.893127441	0.0366722569	100.26989746	Well_4
5841.3936	0.0110128606	88.507385254	2.6529214382	60.056621552	0.0420026444	102.51249695	Well_4
5841.5936	0.0146060362	103.29489899	2.6522479057	60.463657379	0.0445591807	102.51210022	Well_4
5841.7936	0.0156015744	103.93841553	2.6557078362	62.171703339	0.0560370386	102.85070038	Well_4
5841.9936	0.0148467189	85.979553223	2.6630589962	64.355903625	0.0718693659	104.59770203	Well_4
5842.1936	0.0156451445	81.30381012	2.6503777504	66.859939575	0.0800039545	106.66590118	Well_4
5842.3936	0.0174677167	90.636299133	2.6261842251	69.633270264	0.082803458	110.23280334	Well_4
5842.5936	0.0186181106	98.798858643	2.6074602604	69.15637207	0.0706165582	112.36660004	Well_4
5842.7936	0.015484252	99.371734619	2.5771472454	68.276321411	0.0501136146	115.00769806	Well_4
5842.9936	0.0136307087	105.76823425	2.543027401	67.885467529	0.0306749921	116.49759674	Well_4
5843.1936	0.0184679776	108.337677	2.5278542042	68.355857849	0.0251037534	117.65879822	Well_4
5843.3936	0.0214034133	105.85581207	2.534277916	67.644126892	0.0239362754	118.11969757	Well_4
5843.5936	0.0209937003	101.10720062	2.5448701382	65.65990448	0.0180720799	116.8214035	Well_4
5843.7936	0.0213157479	99.112411499	2.5344648361	65.419013977	0.0120531805	115.21050262	Well_4
5843.9936	0.0229561683	96.797981262	2.5307247639	67.575775146	0.0225731321	114.53780365	Well_4
5844.1936	0.021459844	90.088623047	2.5451748371	71.176872253	0.0505774245	114.97660065	Well_4
5844.3936	0.0196965877	87.355895996	2.5781524181	74.290298462	0.0845620632	114.62989807	Well_4
5844.5936	0.0220981613	80.373550415	2.5827679634	76.729019165	0.100601241	115.37789917	Well_4
5844.7936	0.0267503932	78.400222778	2.558552742	76.796325684	0.0890220925	119.05979919	Well_4
5844.9936	0.02914357	78.92956543	2.5235259533	74.751602173	0.059395127	124.72579956	Well_4
5845.1936	0.0290879272	82.339256287	2.4845643044	72.439559937	0.0266965199	127.47480011	Well_4
5845.3936	0.0283944886	87.10521698	2.4550874233	72.540679932	0.012698303	127.6207962	Well_4
5845.5936	0.025188975	85.666175842	2.4626333714	76.023681641	0.035426259	125.83039856	Well_4
5845.7936	0.0216524936	81.662841797	2.4933505058	78.446685791	0.0641714558	123.15740204	Well_4
5845.9936	0.0203322824	80.921035767	2.5055370331	78.435691833	0.0699770451	123.27690125	Well_4
5846.1936	0.0213020984	87.018875122	2.4791407585	75.791473389	0.041722402	125.47429657	Well_4
5846.3936	0.024027558	90.590164185	2.4397246838	71.40486145	-0.002653827	128.61560059	Well_4
5846.5936	0.0263181105	86.160041809	2.427274704	67.903839111	-0.029069277	127.73590088	Well_4
5846.7936	0.0297837276	77.806694031	2.4439277649	66.306289673	-0.028999556	123.08149719	Well_4
5846.9936	0.0326341204	71.874603271	2.474678278	70.380187988	0.0093345596	116.45269775	Well_4
5847.1936	0.0300858263	67.645095825	2.5126149654	75.595298767	0.0573479123	114.39050293	Well_4
5847.3936	0.0235808399	68.906555176	2.539339304	76.572166443	0.0770255253	115.7213974	Well_4
5847.5936	0.0204782151	82.058280945	2.5396492481	73.064247131	0.0573598631	121.99060059	Well_4
5847.7936	0.022853544	92.385719299	2.492043972	70.784461975	0.0211620852	126.58879852	Well_4
5847.9936	0.0249028876	91.839797974	2.4346079826	73.075653076	0.005231861	128.29310608	Well_4
5848.1936	0.0233049877	91.203857422	2.456140995	75.273239136	0.0275592972	125.12039948	Well_4
5848.3936	0.0204976387	90.821372986	2.5205094814	73.996673584	0.0520059876	121.65599823	Well_4
5848.5936	0.0178362206	93.200653076	2.5242102146	71.513565063	0.0403460264	118.99909973	Well_4
5848.7936	0.0143498695	92.083984375	2.4716002941	69.883125305	0.0054371841	122.51280212	Well_4
5848.9936	0.0119818896	96.798706055	2.444593668	70.155593872	-0.007044438	124.94100189	Well_4
5849.1936	0.0134422574	96.430030823	2.4771983624	69.455070496	0.0046884553	122.4095993	Well_4
5849.3936	0.0198301841	88.316963196	2.5160562992	68.051673889	0.0165143702	116.72299957	Well_4
5849.5936	0.0239228345	82.897186279	2.5275709629	66.582176208	0.0139946789	114.89849854	Well_4
5849.7936	0.0272845142	86.743995667	2.5189599991	64.922676086	0.0008194275	115.61569977	Well_4
5849.9936	0.0320997387	90.978782654	2.5178437233	64.017372131	-0.004998978	113.3431015	Well_4
5850.1936	0.0373236202	98.859893799	2.5386583805	63.025840759	-6.2083e-05	111.63680267	Well_4
5850.3936	0.0430989489	107.03824615	2.5630571842	62.360996246	0.0083970344	109.75099945	Well_4
5850.5936	0.0464301854	104.54851532	2.5703008175	62.318622589	0.0116611524	106.49259949	Well_4
5850.7936	0.0449559055	86.293380737	2.5642521381	61.529823303	0.0045224745	106.49240112	Well_4
5850.9936	0.0416477695	66.407585144	2.564599514	60.515609741	-0.000910558	105.23870087	Well_4
5851.1936	0.0388994738	61.244129181	2.5734024048	60.026004791	0.0009940378	104.71360016	Well_4
5851.3936	0.0351685062	59.28963089	2.5892345905	61.002117157	0.0149694989	104.55490112	Well_4
5851.5936	0.0325175859	56.462257385	2.6005470753	64.840202332	0.0422965735	104.48660278	Well_4
5851.7936	0.0298905522	60.71307373	2.6080677509	68.389801025	0.0664578006	103.41300201	Well_4
5851.9936	0.0248015746	79.651733398	2.5977056026	71.648658752	0.0801988542	107.15529633	Well_4
5852.1936	0.0201989505	107.30796814	2.570463419	75.013031006	0.0842209533	113.63800049	Well_4
5852.3936	0.018412862	127.4679718	2.5256552696	74.646850586	0.0595533587	117.39459991	Well_4
5852.5936	0.0191346444	122.62051392	2.4767346382	72.296287537	0.0208613016	124.96170044	Well_4
5852.7936	0.0196994748	99.707107544	2.4469184875	67.895736694	-0.019358492	125.56490326	Well_4
5852.9936	0.0214937013	80.173278809	2.4197559357	65.664474487	-0.045545883	127.03399658	Well_4
5853.1936	0.025944883	80.245201111	2.4217188358	66.434616089	-0.040129479	121.87030029	Well_4
5853.3936	0.0270608924	90.139900208	2.4781105518	68.604789734	0.0004275592	116.90989685	Well_4
5853.5936	0.0231364835	103.32654572	2.5296700001	70.853858948	0.0387883484	110.70079803	Well_4
5853.7936	0.0196866151	115.38221741	2.5296385288	71.78163147	0.0445261188	112.05190277	Well_4
5853.9936	0.0204091873	118.69581604	2.5156157017	68.723777771	0.0203844216	115.65090179	Well_4
5854.1936	0.0195879266	110.83766174	2.5041029453	64.518630981	-0.009497844	118.00959778	Well_4
5854.3936	0.0166456699	93.914588928	2.4873764515	61.349403381	-0.035647739	117.51750183	Well_4
5854.5936	0.0168299209	65.565582275	2.48437047	61.031829834	-0.038827904	114.78849792	Well_4
5854.7936	0.0207146984	49.412002563	2.5212140083	62.551647186	-0.01138324	112.82830048	Well_4
5854.9936	0.0222669281	57.659538269	2.5813086033	64.892524719	0.0326659493	109.86710358	Well_4
5855.1936	0.0191679783	77.432571411	2.610244751	69.861541748	0.0765523911	108.11000061	Well_4
5855.3936	0.0149488188	90.18447876	2.5977184772	78.482658386	0.1190040633	111.80989838	Well_4
5855.5936	0.0153803146	101.73426056	2.5779252052	84.752426147	0.1444768459	115.06040192	Well_4
5855.7936	0.0149999997	108.72666168	2.5478496552	86.747634888	0.1387247592	124.95130157	Well_4
5855.9936	0.0161493439	108.64521027	2.4921081066	79.465164185	0.0689002275	134.63470459	Well_4
5856.1936	0.0238527562	96.000305176	2.4134361744	68.311828613	-0.033784043	148.87680054	Well_4
5856.3936	0.0363007896	74.558837891	2.3513293266	59.951816559	-0.112837963	144.82049561	Well_4
5856.5936	0.0406999998	67.225105286	2.3735666275	57.510299683	-0.115145244	128.05619812	Well_4
5856.7936	0.0362259857	65.156890869	2.4796731472	59.208030701	-0.05320096	114.17880249	Well_4
5856.9936	0.0282561686	69.400917053	2.5799527168	61.207019806	0.0089412564	105.56590271	Well_4
5857.1936	0.0256918631	93.167144775	2.6022958755	61.548965454	0.0229335651	98.272499084	Well_4
5857.3936	0.0256330706	108.11312866	2.5836951733	60.244796753	0.008004643	99.063697815	Well_4
5857.5936	0.0276795272	107.89037323	2.5887391567	60.242645264	0.0100686429	103.08809662	Well_4
5857.7936	0.0304695554	110.16345978	2.5961232185	62.076862335	0.0244963299	101.89250183	Well_4
5857.9936	0.0322795287	112.92295837	2.5940401554	65.712638855	0.0436869487	101.98899841	Well_4
5858.1936	0.0334160104	112.01914215	2.6086099148	66.094299316	0.0527897291	105.45290375	Well_4
5858.3936	0.0332288705	122.30918121	2.6093187332	63.166374207	0.0368424915	106.83059692	Well_4
5858.5936	0.0329433084	131.50559998	2.5704197884	61.429145813	0.0079123769	106.69589996	Well_4
5858.7936	0.0301698167	109.64110565	2.559943676	60.733013153	-0.001430065	105.79550171	Well_4
5858.9936	0.027041994	76.906570435	2.5835037231	61.398769379	0.0133566633	105.00569916	Well_4
5859.1936	0.0216220468	80.836532593	2.561207056	64.833694458	0.0223639477	102.06980133	Well_4
5859.3936	0.0192175843	93.522796631	2.5303459167	71.349647522	0.0446161628	101.06780243	Well_4
5859.5936	0.0164448824	95.808815002	2.5650036335	77.23992157	0.0941346064	108.55180359	Well_4
5859.7936	0.0126070874	95.834991455	2.5974740982	77.005905151	0.1081654951	119.92630005	Well_4
5859.9936	0.0102212597	108.36242676	2.5406720638	72.557174683	0.0554175898	124.59829712	Well_4
