MD	GR	RHOB	PHIE	DTCO	PHI_ALT	DTS	WELL
2639.0698							Well_10
2639.2698							Well_10
2639.4698							Well_10
2639.6698							Well_10
2639.8698							Well_10
2640.0698							Well_10
2640.2698							Well_10
2640.4698							Well_10
2640.6698							Well_10
2640.8698							Well_10
2641.0698							Well_10
2641.2698							Well_10
2641.4698							Well_10
2641.6698							Well_10
2641.8698							Well_10
2642.0698							Well_10
2642.2698							Well_10
2642.4698							Well_10
2642.6698							Well_10
2642.8698							Well_10
2643.0698							Well_10
2643.2698							Well_10
2643.4698							Well_10
2643.6698							Well_10
2643.8698							Well_10
2644.0698							Well_10
2644.2698							Well_10
2644.4698							Well_10
2644.6698							Well_10
2644.8698							Well_10
2645.0698							Well_10
2645.2698							Well_10
2645.4698							Well_10
2645.6698							Well_10
2645.8698							Well_10
2646.0698							Well_10
2646.2698							Well_10
2646.4698							Well_10
2646.6698							Well_10
2646.8698							Well_10
2647.0698							Well_10
2647.2698							Well_10
2647.4698							Well_10
2647.6698							Well_10
2647.8698							Well_10
2648.0698							Well_10
2648.2698							Well_10
2648.4698							Well_10
2648.6698							Well_10
2648.8698							Well_10
2649.0698							Well_10
2649.2698							Well_10
2649.4698							Well_10
2649.6698							Well_10
2649.8698							Well_10
2650.0698							Well_10
2650.2698							Well_10
2650.4698							Well_10
2650.6698							Well_10
2650.8698							Well_10
2651.0698							Well_10
2651.2698							Well_10
2651.4698							Well_10
2651.6698							Well_10
2651.8698							Well_10
2652.0698							Well_10
2652.2698							Well_10
2652.4698							Well_10
2652.6698							Well_10
2652.8698							Well_10
2653.0698							Well_10
2653.2698							Well_10
2653.4698							Well_10
2653.6698							Well_10
2653.8698							Well_10
2654.0698							Well_10
2654.2698							Well_10
2654.4698							Well_10
2654.6698							Well_10
2654.8698							Well_10
2655.0698							Well_10
2655.2698							Well_10
2655.4698							Well_10
2655.6698							Well_10
2655.8698							Well_10
2656.0698							Well_10
2656.2698							Well_10
2656.4698							Well_10
2656.6698							Well_10
2656.8698							Well_10
2657.0698							Well_10
2657.2698							Well_10
2657.4698							Well_10
2657.6698							Well_10
2657.8698							Well_10
2658.0698							Well_10
2658.2698							Well_10
2658.4698							Well_10
2658.6698							Well_10
2658.8698							Well_10
2659.0698							Well_10
2659.2698							Well_10
2659.4698							Well_10
2659.6698							Well_10
2659.8698							Well_10
2660.0698							Well_10
2660.2698							Well_10
2660.4698							Well_10
2660.6698							Well_10
2660.8698							Well_10
2661.0698							Well_10
2661.2698							Well_10
2661.4698							Well_10
2661.6698							Well_10
2661.8698							Well_10
2662.0698							Well_10
2662.2698							Well_10
2662.4698							Well_10
2662.6698							Well_10
2662.8698							Well_10
2663.0698							Well_10
2663.2698							Well_10
2663.4698							Well_10
2663.6698							Well_10
2663.8698							Well_10
2664.0698							Well_10
2664.2698							Well_10
2664.4698							Well_10
2664.6698							Well_10
2664.8698							Well_10
2665.0698							Well_10
2665.2698							Well_10
2665.4698							Well_10
2665.6698							Well_10
2665.8698							Well_10
2666.0698							Well_10
2666.2698							Well_10
2666.4698							Well_10
2666.6698							Well_10
2666.8698							Well_10
2667.0698							Well_10
2667.2698							Well_10
2667.4698							Well_10
2667.6698							Well_10
2667.8698							Well_10
2668.0698							Well_10
2668.2698							Well_10
2668.4698							Well_10
2668.6698							Well_10
2668.8698							Well_10
2669.0698							Well_10
2669.2698							Well_10
2669.4698							Well_10
2669.6698							Well_10
2669.8698							Well_10
2670.0698							Well_10
2670.2698							Well_10
2670.4698							Well_10
2670.6698							Well_10
2670.8698							Well_10
2671.0698							Well_10
2671.2698							Well_10
2671.4698							Well_10
2671.6698							Well_10
2671.8698							Well_10
2672.0698							Well_10
2672.2698							Well_10
2672.4698							Well_10
2672.6698							Well_10
2672.8698							Well_10
2673.0698							Well_10
2673.2698							Well_10
2673.4698							Well_10
2673.6698							Well_10
2673.8698							Well_10
2674.0698							Well_10
2674.2698							Well_10
2674.4698							Well_10
2674.6698							Well_10
2674.8698							Well_10
2675.0698							Well_10
2675.2698							Well_10
2675.4698							Well_10
2675.6698							Well_10
2675.8698							Well_10
2676.0698							Well_10
2676.2698							Well_10
2676.4698							Well_10
2676.6698							Well_10
2676.8698							Well_10
2677.0698							Well_10
2677.2698							Well_10
2677.4698							Well_10
2677.6698							Well_10
2677.8698							Well_10
2678.0698							Well_10
2678.2698							Well_10
2678.4698							Well_10
2678.6698							Well_10
2678.8698							Well_10
2679.0698							Well_10
2679.2698							Well_10
2679.4698							Well_10
2679.6698							Well_10
2679.8698							Well_10
2680.0698							Well_10
2680.2698							Well_10
2680.4698							Well_10
2680.6698							Well_10
2680.8698							Well_10
2681.0698							Well_10
2681.2698							Well_10
2681.4698							Well_10
2681.6698							Well_10
2681.8698							Well_10
2682.0698							Well_10
2682.2698							Well_10
2682.4698							Well_10
2682.6698							Well_10
2682.8698							Well_10
2683.0698							Well_10
2683.2698							Well_10
2683.4698							Well_10
2683.6698							Well_10
2683.8698							Well_10
2684.0698							Well_10
2684.2698							Well_10
2684.4698							Well_10
2684.6698							Well_10
2684.8698							Well_10
2685.0698							Well_10
2685.2698							Well_10
2685.4698							Well_10
2685.6698							Well_10
2685.8698							Well_10
2686.0698							Well_10
2686.2698							Well_10
2686.4698							Well_10
2686.6698							Well_10
2686.8698							Well_10
2687.0698							Well_10
2687.2698							Well_10
2687.4698							Well_10
2687.6698							Well_10
2687.8698							Well_10
2688.0698							Well_10
2688.2698							Well_10
2688.4698							Well_10
2688.6698							Well_10
2688.8698							Well_10
2689.0698							Well_10
2689.2698							Well_10
2689.4698							Well_10
2689.6698							Well_10
2689.8698							Well_10
2690.0698							Well_10
2690.2698							Well_10
2690.4698							Well_10
2690.6698							Well_10
2690.8698							Well_10
2691.0698							Well_10
2691.2698							Well_10
2691.4698							Well_10
2691.6698							Well_10
2691.8698							Well_10
2692.0698							Well_10
2692.2698							Well_10
2692.4698							Well_10
2692.6698							Well_10
2692.8698							Well_10
2693.0698							Well_10
2693.2698							Well_10
2693.4698							Well_10
2693.6698							Well_10
2693.8698							Well_10
2694.0698							Well_10
2694.2698							Well_10
2694.4698							Well_10
2694.6698							Well_10
2694.8698							Well_10
2695.0698							Well_10
2695.2698							Well_10
2695.4698							Well_10
2695.6698							Well_10
2695.8698							Well_10
2696.0698							Well_10
2696.2698							Well_10
2696.4698							Well_10
2696.6698							Well_10
2696.8698							Well_10
2697.0698							Well_10
2697.2698							Well_10
2697.4698							Well_10
2697.6698							Well_10
2697.8698							Well_10
2698.0698							Well_10
2698.2698							Well_10
2698.4698							Well_10
2698.6698							Well_10
2698.8698							Well_10
2699.0698							Well_10
2699.2698							Well_10
2699.4698							Well_10
2699.6698							Well_10
2699.8698							Well_10
2700.0698							Well_10
2700.2698							Well_10
2700.4698							Well_10
2700.6698							Well_10
2700.8698							Well_10
2701.0698							Well_10
2701.2698							Well_10
2701.4698							Well_10
2701.6698							Well_10
2701.8698							Well_10
2702.0698							Well_10
2702.2698							Well_10
2702.4698							Well_10
2702.6698							Well_10
2702.8698							Well_10
2703.0698							Well_10
2703.2698							Well_10
2703.4698							Well_10
2703.6698							Well_10
2703.8698							Well_10
2704.0698							Well_10
2704.2698							Well_10
2704.4698							Well_10
2704.6698							Well_10
2704.8698							Well_10
2705.0698							Well_10
2705.2698							Well_10
2705.4698							Well_10
2705.6698							Well_10
2705.8698							Well_10
2706.0698							Well_10
2706.2698							Well_10
2706.4698							Well_10
2706.6698							Well_10
2706.8698							Well_10
2707.0698							Well_10
2707.2698							Well_10
2707.4698							Well_10
2707.6698							Well_10
2707.8698							Well_10
2708.0698							Well_10
2708.2698							Well_10
2708.4698							Well_10
2708.6698							Well_10
2708.8698							Well_10
2709.0698							Well_10
2709.2698							Well_10
2709.4698							Well_10
2709.6698							Well_10
2709.8698							Well_10
2710.0698							Well_10
2710.2698							Well_10
2710.4698							Well_10
2710.6698							Well_10
2710.8698							Well_10
2711.0698							Well_10
2711.2698							Well_10
2711.4698							Well_10
2711.6698							Well_10
2711.8698							Well_10
2712.0698							Well_10
2712.2698							Well_10
2712.4698							Well_10
2712.6698							Well_10
2712.8698							Well_10
2713.0698							Well_10
2713.2698							Well_10
2713.4698							Well_10
2713.6698							Well_10
2713.8698							Well_10
2714.0698							Well_10
2714.2698							Well_10
2714.4698							Well_10
2714.6698							Well_10
2714.8698							Well_10
2715.0698							Well_10
2715.2698							Well_10
2715.4698							Well_10
2715.6698							Well_10
2715.8698							Well_10
2716.0698							Well_10
2716.2698							Well_10
2716.4698							Well_10
2716.6698							Well_10
2716.8698							Well_10
2717.0698							Well_10
2717.2698							Well_10
2717.4698							Well_10
2717.6698							Well_10
2717.8698							Well_10
2718.0698							Well_10
2718.2698							Well_10
2718.4698							Well_10
2718.6698							Well_10
2718.8698							Well_10
2719.0698							Well_10
2719.2698							Well_10
2719.4698							Well_10
2719.6698							Well_10
2719.8698							Well_10
2720.0698							Well_10
2720.2698							Well_10
2720.4698							Well_10
2720.6698							Well_10
2720.8698							Well_10
2721.0698							Well_10
2721.2698							Well_10
2721.4698							Well_10
2721.6698							Well_10
2721.8698							Well_10
2722.0698							Well_10
2722.2698							Well_10
2722.4698							Well_10
2722.6698							Well_10
2722.8698							Well_10
2723.0698							Well_10
2723.2698							Well_10
2723.4698							Well_10
2723.6698							Well_10
2723.8698							Well_10
2724.0698							Well_10
2724.2698							Well_10
2724.4698							Well_10
2724.6698							Well_10
2724.8698							Well_10
2725.0698							Well_10
2725.2698							Well_10
2725.4698							Well_10
2725.6698							Well_10
2725.8698							Well_10
2726.0698							Well_10
2726.2698							Well_10
2726.4698							Well_10
2726.6698							Well_10
2726.8698							Well_10
2727.0698							Well_10
2727.2698							Well_10
2727.4698							Well_10
2727.6698							Well_10
2727.8698							Well_10
2728.0698							Well_10
2728.2698							Well_10
2728.4698							Well_10
2728.6698							Well_10
2728.8698							Well_10
2729.0698							Well_10
2729.2698							Well_10
2729.4698							Well_10
2729.6698							Well_10
2729.8698							Well_10
2730.0698							Well_10
2730.2698							Well_10
2730.4698							Well_10
2730.6698							Well_10
2730.8698							Well_10
2731.0698							Well_10
2731.2698							Well_10
2731.4698							Well_10
2731.6698							Well_10
2731.8698							Well_10
2732.0698							Well_10
2732.2698							Well_10
2732.4698							Well_10
2732.6698							Well_10
2732.8698							Well_10
2733.0698							Well_10
2733.2698							Well_10
2733.4698							Well_10
2733.6698							Well_10
2733.8698							Well_10
2734.0698							Well_10
2734.2698							Well_10
2734.4698							Well_10
2734.6698							Well_10
2734.8698							Well_10
2735.0698							Well_10
2735.2698							Well_10
2735.4698							Well_10
2735.6698							Well_10
2735.8698							Well_10
2736.0698							Well_10
2736.2698							Well_10
2736.4698							Well_10
2736.6698							Well_10
2736.8698							Well_10
2737.0698							Well_10
2737.2698							Well_10
2737.4698							Well_10
2737.6698							Well_10
2737.8698							Well_10
2738.0698							Well_10
2738.2698							Well_10
2738.4698							Well_10
2738.6698							Well_10
2738.8698							Well_10
2739.0698							Well_10
2739.2698							Well_10
2739.4698							Well_10
2739.6698							Well_10
2739.8698							Well_10
2740.0698							Well_10
2740.2698							Well_10
2740.4698							Well_10
2740.6698							Well_10
2740.8698							Well_10
2741.0698							Well_10
2741.2698							Well_10
2741.4698							Well_10
2741.6698							Well_10
2741.8698							Well_10
2742.0698							Well_10
2742.2698							Well_10
2742.4698							Well_10
2742.6698							Well_10
2742.8698							Well_10
2743.0698							Well_10
2743.2698							Well_10
2743.4698							Well_10
2743.6698							Well_10
2743.8698							Well_10
2744.0698							Well_10
2744.2698							Well_10
2744.4698							Well_10
2744.6698							Well_10
2744.8698							Well_10
2745.0698							Well_10
2745.2698							Well_10
2745.4698							Well_10
2745.6698							Well_10
2745.8698							Well_10
2746.0698							Well_10
2746.2698							Well_10
2746.4698							Well_10
2746.6698							Well_10
2746.8698							Well_10
2747.0698							Well_10
2747.2698							Well_10
2747.4698							Well_10
2747.6698							Well_10
2747.8698							Well_10
2748.0698							Well_10
2748.2698							Well_10
2748.4698							Well_10
2748.6698							Well_10
2748.8698							Well_10
2749.0698							Well_10
2749.2698							Well_10
2749.4698							Well_10
2749.6698							Well_10
2749.8698							Well_10
2750.0698							Well_10
2750.2698							Well_10
2750.4698							Well_10
2750.6698							Well_10
2750.8698							Well_10
2751.0698							Well_10
2751.2698							Well_10
2751.4698							Well_10
2751.6698							Well_10
2751.8698							Well_10
2752.0698							Well_10
2752.2698							Well_10
2752.4698							Well_10
2752.6698							Well_10
2752.8698							Well_10
2753.0698							Well_10
2753.2698							Well_10
2753.4698							Well_10
2753.6698							Well_10
2753.8698							Well_10
2754.0698							Well_10
2754.2698							Well_10
2754.4698							Well_10
2754.6698							Well_10
2754.8698							Well_10
2755.0698							Well_10
2755.2698							Well_10
2755.4698							Well_10
2755.6698							Well_10
2755.8698							Well_10
2756.0698							Well_10
2756.2698							Well_10
2756.4698							Well_10
2756.6698							Well_10
2756.8698							Well_10
2757.0698							Well_10
2757.2698							Well_10
2757.4698							Well_10
2757.6698							Well_10
2757.8698							Well_10
2758.0698							Well_10
2758.2698							Well_10
2758.4698							Well_10
2758.6698							Well_10
2758.8698							Well_10
2759.0698							Well_10
2759.2698							Well_10
2759.4698							Well_10
2759.6698							Well_10
2759.8698							Well_10
2760.0698							Well_10
2760.2698							Well_10
2760.4698							Well_10
2760.6698							Well_10
2760.8698							Well_10
2761.0698							Well_10
2761.2698							Well_10
2761.4698							Well_10
2761.6698							Well_10
2761.8698							Well_10
