MD	PHIE	DTCO	GR	RHOB	PHI_ALT	DTS	WELL
5905.0908	0.0260637794	79.612884521	67.449623108	2.4931738377	0.0643019974	137.68719482	Well_3
5905.2908	0.0326601043	80.485725403	73.857780457	2.4881324768	0.0744003057	138.81770325	Well_3
5905.4908	0.0384343825	80.728652954	77.835174561	2.4867093563	0.0732871965	140.6322937	Well_3
5905.6908	0.0465968512	79.439659119	74.431671143	2.4921851158	0.0761692747	139.60270691	Well_3
5905.8908	0.0409419946	76.197937012	69.970100403	2.5077571869	0.0684061199	138.19140625	Well_3
5906.0908	0.0325031504	74.432281494	67.357826233	2.5080974102	0.0513919517	135.67610168	Well_3
5906.2908	0.025066141	78.544448853	69.785797119	2.4657781124	0.032872986	134.87989807	Well_3
5906.4908	0.0207013115	82.605361938	75.274398804	2.4350192547	0.0521682687	140.75450134	Well_3
5906.6908	0.0280346461	81.459686279	78.294425964	2.4306228161	0.0565918908	143.1867981	Well_3
5906.8908	0.0311763771	79.477348328	73.728111267	2.4341087341	0.0449849889	141.06829834	Well_3
5907.0908	0.0339341201	80.53238678	73.686019897	2.4499089718	0.0476285592	138.85270691	Well_3
5907.2908	0.0347740166	78.728637695	74.914733887	2.490701437	0.0807038546	138.62379456	Well_3
5907.4908	0.043407876	72.323730469	65.386314392	2.5341172218	0.0679117069	130.27290344	Well_3
5907.6908	0.0477010496	69.7342453	52.620170593	2.5380077362	0.0403189026	124.05899811	Well_3
5907.8908	0.0520380586	72.161529541	55.356449127	2.5118021965	0.0281380359	118.32879639	Well_3
5908.0908	0.0505999997	75.019798279	68.487098694	2.4632999897	0.0261266381	125.31369781	Well_3
5908.2908	0.0381383225	81.856719971	75.055923462	2.3947558403	0.0107993362	134.03309631	Well_3
5908.4908	0.0315141715	84.376472473	78.338951111	2.3756220341	0.0360392444	142.68789673	Well_3
5908.6908	0.0367212594	79.249038696	78.55456543	2.4362511635	0.0642381087	146.52729797	Well_3
5908.8908	0.0513813682	75.048164368	81.718551636	2.4907431602	0.0496609062	140.80250549	Well_3
5909.0908	0.0399997383	77.549095154	86.015815735	2.47595191	0.0399098024	135.00450134	Well_3
5909.2908	0.0304196849	83.667259216	90.332519531	2.415722847	0.0349144153	134.24589539	Well_3
5909.4908	0.0246608928	85.315711975	84.25566864	2.3813660145	0.0514939651	143.19099426	Well_3
5909.6908	0.0285427831	80.327957153	79.253547668	2.4214842319	0.0538368709	144.67190552	Well_3
5909.8908	0.0353551172	74.833259583	81.86517334	2.4854478836	0.0549856089	142.710495	Well_3
5910.0908	0.0410409421	72.668441772	84.213745117	2.5123929977	0.0405732132	131.10690308	Well_3
5910.2908	0.0356272981	72.800460815	78.662628174	2.5048379898	0.0388895646	126.4763031	Well_3
5910.4908	0.0277834646	72.376197815	71.265464783	2.5009691715	0.0345521756	124.72699738	Well_3
5910.6908	0.0280845147	70.798454285	70.307518005	2.5259885788	0.0452553853	123.06359863	Well_3
5910.8908	0.0343569554	69.023635864	72.777999878	2.5502462387	0.0448370613	120.60630035	Well_3
5911.0908	0.0531811006	68.905204773	85.564498901	2.5509324074	0.040467564	118.42680359	Well_3
5911.2908	0.0650813654	67.693000793	104.09002686	2.5440135002	0.0343608111	116.66486359	Well_3
5911.4908	0.0631354377	65.555091858	96.749664307	2.5487532616	0.0266874079	115.33180237	Well_3
5911.6908	0.0590519682	65.089859009	71.292114258	2.5390079021	0.0082542468	115.10089874	Well_3
5911.8908	0.0613112859	66.389007568	53.282009125	2.5323820114	0.0142340194	113.17299652	Well_3
5912.0908	0.0635519698	66.422798157	55.443302155	2.5332970619	0.0178399496	113.94730377	Well_3
5912.2908	0.0627645701	65.458824158	54.896774292	2.5403149128	0.0165944379	113.80979919	Well_3
5912.4908	0.0579687692	64.634094238	51.542938232	2.5542194843	0.0194398016	114.76270294	Well_3
5912.6908	0.0537469797	64.495956421	48.11831665	2.5579571724	0.0176988598	112.165802	Well_3
5912.8908	0.0542015769	65.169761658	48.019962311	2.5563218594	0.0183291677	112.32939911	Well_3
5913.0908	0.0535958	67.708488464	59.7486763	2.5459010601	0.0207877234	112.70850372	Well_3
5913.2908	0.0448614173	72.945083618	83.365280151	2.5067660809	0.0227026641	121.39679718	Well_3
5913.4908	0.0278692916	75.49861145	104.68502808	2.4876952171	0.0445024408	126.39630127	Well_3
5913.6908	0.0207091849	75.342468262	105.13312531	2.4873456955	0.0425802208	132.06840515	Well_3
5913.8908	0.0183635168	77.816795349	84.588973999	2.4448769093	0.0269464478	134.40690613	Well_3
5914.0908	0.0193629935	79.644325256	69.187362671	2.4192583561	0.0277383253	136.16110229	Well_3
5914.2908	0.0216202103	75.749458313	68.875617981	2.4825758934	0.0655981228	139.89289856	Well_3
5914.4908	0.0265795272	68.266960144	71.890945435	2.5467720032	0.0488086492	136.56291199	Well_3
5914.6908	0.0330488198	69.126464844	75.745887756	2.5416047573	0.0279286504	125.36630249	Well_3
5914.8908	0.031738583	73.14692688	84.042007446	2.5065255165	0.0315251909	118.71559906	Well_3
5915.0908	0.0216230974	75.624237061	87.054611206	2.4736671448	0.0344814211	123.83080292	Well_3
5915.2908	0.0251811016	72.979850769	79.114868164	2.4914550781	0.044227697	129.13040161	Well_3
5915.4908	0.0360020995	68.293518066	60.002948761	2.5495369434	0.0479166023	128.22369385	Well_3
5915.6908	0.0434818901	67.488929749	49.96529007	2.5796806812	0.0427709818	126.28820038	Well_3
5915.8908	0.0299771652	76.863861084	63.362297058	2.5029046535	0.0223357826	130.33050537	Well_3
5916.0908	0.0218406823	97.79486084	82.227546692	2.3187325001	0.0191636998	140.81390381	Well_3
5916.2908	0.0143488189	109.95057678	93.796279907	2.1379914284	0.0702815056	161.13020325	Well_3
5916.4908	0.021167716	99.552749634	88.849754333	2.0954055786	0.0116884364	206.5171051	Well_3
5916.6908	0.0424044617	86.902854919	68.855308533	2.2312963009	0.0104829483	207.40800476	Well_3
5916.8908	0.0556020997	74.571327209	58.076015472	2.4217972755	0.0407988019	172.77130127	Well_3
5917.0908	0.0569708683	68.2995224	61.013679504	2.5475401878	0.033954408	126.01989746	Well_3
5917.2908	0.0436007865	69.613456726	68.478652954	2.5444533825	0.0352827646	121.65589905	Well_3
5917.4908	0.0338207334	69.575279236	87.513717651	2.5229279995	0.0318832397	122.49559784	Well_3
5917.6908	0.0293267723	66.018562317	96.396362305	2.552365303	0.0382268168	114.9382019	Well_3
5917.8908	0.0188858267	69.904891968	84.306747437	2.5590260029	0.0324800052	117.25900269	Well_3
5918.0908	0.0128018372	76.159484863	92.726722717	2.4981610775	0.038920667	118.16919708	Well_3
5918.2908	0.0153440945	76.616615295	121.2460022	2.4629843235	0.0528581738	125.97409821	Well_3
5918.4908	0.019628346	67.529205322	121.24066162	2.5430972576	0.0562980548	131.11659241	Well_3
5918.6908	0.0276614167	61.670410156	92.49306488	2.6295244694	0.0513836555	124.87599945	Well_3
5918.8908	0.0264015757	65.124954224	73.125656128	2.6177055836	0.0307100229	116.27899933	Well_3
5919.0908	0.0234073494	71.468849182	84.180778503	2.546671629	0.0394937731	112.15209961	Well_3
5919.2908	0.0187532809	74.230705261	107.47450256	2.5130565166	0.0447154455	116.80729675	Well_3
5919.4908	0.01596063	75.132194519	111.10955811	2.5062747002	0.0542660803	123.63480377	Well_3
5919.6908	0.0215577427	74.572868347	101.48219299	2.4856152534	0.039913144	126.10600281	Well_3
5919.8908	0.0222139116	69.490699768	102.73828125	2.4972913265	0.030957669	127.03140259	Well_3
5920.0908	0.0225000009	66.687049866	94.204734802	2.5311574936	0.0194447991	125.94560242	Well_3
5920.2908	0.022984514	67.099357605	78.678077698	2.5233488083	0.0131333508	117.05190277	Well_3
5920.4908	0.0200608931	66.642837524	83.473922729	2.5258407593	0.0139652938	116.4265976	Well_3
5920.6908	0.0169748031	69.183769226	88.688522339	2.5701851845	0.0389568508	119.19670105	Well_3
5920.8908	0.0151115488	82.491325378	82.716285706	2.5314259529	0.0536976159	120.99330139	Well_3
5921.0908	0.0182679798	90.721824646	88.478683472	2.3841657639	0.0681576133	142.00549316	Well_3
5921.2908	0.0168244094	84.496665955	90.355812073	2.3523008823	0.0476608835	153.63259888	Well_3
5921.4908	0.0153808398	74.834777832	76.475769043	2.4514844418	0.0487542897	161.23779297	Well_3
5921.6908	0.0175942257	67.575698853	72.781021118	2.529312849	0.0355645418	126.73390198	Well_3
5921.8908	0.0247622058	62.537200928	64.539894104	2.6057984829	0.043314971	117.96659851	Well_3
5922.0908	0.0276727024	61.661815643	53.401893616	2.6597776413	0.0526792072	115.88710022	Well_3
5922.2908	0.0277999993	62.098350525	70.596748352	2.6376488209	0.0458412841	116.01940155	Well_3
5922.4908	0.0281417314	59.908607483	80.071662903	2.6175496578	0.0310183354	113.08480072	Well_3
5922.6908	0.0240971129	60.907024384	57.429546356	2.6238055229	0.014938972	111.65840149	Well_3
5922.8908	0.0200065617	68.755935669	40.06602478	2.6121430397	0.0495429486	117.88220215	Well_3
5923.0908	0.0176574793	82.206832886	57.694122314	2.5570528507	0.0860263258	123.78130341	Well_3
5923.2908	0.0205501318	88.254653931	81.161056519	2.442237854	0.0922017619	134.46060181	Well_3
5923.4908	0.0164354332	84.488761902	94.67325592	2.3591454029	0.0505773574	152.4835968	Well_3
5923.6908	0.0120685035	74.338806152	96.924201965	2.4222457409	0.0300781354	153.24079895	Well_3
5923.8908	0.0078763776	73.478416443	82.698692322	2.4998929501	0.0296130739	145.31610107	Well_3
5924.0908	0.0085776905	84.177139282	72.367164612	2.458313942	0.040883325	135.28269958	Well_3
5924.2908	0.0146094486	90.942001343	90.253471375	2.3517496586	0.0525096282	150.144104	Well_3
5924.4908	0.0155280838	87.12059021	104.93570709	2.3303208351	0.0477134213	158.60620117	Well_3
5924.6908	0.0208813641	77.334091187	89.95916748	2.4081141949	0.0425744541	159.54960632	Well_3
5924.8908	0.0270874016	68.749717712	69.419708252	2.5202977657	0.04274562	130.08889771	Well_3
5925.0908	0.0254125986	67.839988708	61.758953094	2.5831100941	0.0475299545	123.90699768	Well_3
5925.2908	0.0229643043	73.351089478	61.674842834	2.5573756695	0.0493533425	119.36979675	Well_3
5925.4908	0.0157425199	76.263458252	75.460975647	2.4868535995	0.0506020449	129.94810486	Well_3
5925.6908	0.0178711284	68.751663208	90.929733276	2.4819231033	0.0276087932	130.40260315	Well_3
5925.8908	0.0194585305	61.957351685	84.315490723	2.557510376	0.0105258953	128.03059387	Well_3
5926.0908	0.020433072	63.824058533	65.744873047	2.6296164989	0.0380435251	114.48880005	Well_3
5926.2908	0.020446457	71.528907776	65.20803833	2.5991261005	0.0614255704	115.9693985	Well_3
5926.4908	0.0181157477	74.249687195	81.834442139	2.519141674	0.0573532507	121.97360229	Well_3
5926.6908	0.0152007872	69.341178894	85.915939331	2.4888181686	0.0300304294	125.94360352	Well_3
5926.8908	0.0122291334	64.666023254	67.02381897	2.5410561562	0.0198766366	123.70140076	Well_3
5927.0908	0.0108359577	63.091365814	52.279430389	2.5821995735	0.0247974191	117.06770325	Well_3
5927.2908	0.0140511813	63.825027466	48.103282928	2.5954213142	0.02977309	113.75520325	Well_3
5927.4908	0.0140703414	63.667125702	53.150875092	2.6086845398	0.0417198054	113.33580017	Well_3
5927.6908	0.0131475069	64.709129333	59.882900238	2.6206886768	0.0463086814	115.44390106	Well_3
5927.8908	0.0133370077	68.22694397	63.884216309	2.6135661602	0.0565295182	118.48750305	Well_3
5928.0908	0.0113233598	74.304924011	66.652954102	2.5541994572	0.0549191982	125.1548996	Well_3
5928.2908	0.0114545934	79.619697571	67.268241882	2.4794876575	0.0544922017	130.53149414	Well_3
5928.4908	0.0121007869	77.54662323	72.421646118	2.4593575001	0.0566949807	135.98649597	Well_3
5928.6908	0.0155165354	69.937347412	75.710502625	2.5239651203	0.0553544797	134.35420227	Well_3
5928.8908	0.0196278207	64.750061035	72.253646851	2.5940237045	0.0473665632	126.92700195	Well_3
5929.0908	0.0212543309	66.16758728	67.707702637	2.6083872318	0.0455125719	120.66539764	Well_3
5929.2908	0.0206740163	67.728096008	68.050041199	2.5904328823	0.0546988845	115.12460327	Well_3
5929.4908	0.0176661424	65.600296021	65.679771423	2.5904431343	0.0457377769	115.42440033	Well_3
5929.6908	0.0164661426	68.833381653	67.058685303	2.5923149586	0.0443104021	117.38140106	Well_3
5929.8908	0.0172383208	76.268234253	82.565971375	2.5396230221	0.0573544018	120.65769958	Well_3
5930.0908	0.0205212589	83.45539856	100.26017761	2.4496116638	0.0533599406	135.67730713	Well_3
5930.2908	0.0184228346	85.182991028	107.44942474	2.3898544312	0.0511803739	147.17939758	Well_3
5930.4908	0.018179791	81.675056458	105.15753174	2.3918759823	0.0446005724	153.96389771	Well_3
5930.6908	0.0193000007	80.031814575	92.547988892	2.4397912025	0.0478566885	150.62919617	Well_3
5930.8908	0.0205732286	87.613365173	90.226127625	2.4169583321	0.0497463681	147.3690033	Well_3
5931.0908	0.0222267713	99.812065125	104.72858429	2.3096878529	0.0641750023	145.65620422	Well_3
5931.2908	0.0234309714	96.228279114	107.90807343	2.3175883293	0.1057886854	174.81159973	Well_3
5931.4908	0.0270251967	79.419975281	86.232208252	2.4539103508	0.0946590379	169.39179993	Well_3
5931.6908	0.0329081379	69.929000854	66.191390991	2.5610208511	0.0686485618	151.74020386	Well_3
5931.8908	0.0305105001	72.632446289	59.796794891	2.5696363449	0.0468942113	133.37980652	Well_3
5932.0908	0.0242944881	87.770797729	78.784667969	2.4645495415	0.0603667237	137.31059265	Well_3
5932.2908	0.016727034	105.74786377	105.06313324	2.2600078583	0.0544253811	147.2644043	Well_3
5932.4908	0.0196359586	110.37750244	118.67201233	2.1301021576	0.0752845183	196.21380615	Well_3
5932.6908	0.0219157487	91.318916321	115.25601959	2.2653660774	0.0832747892	198.41690063	Well_3
5932.8908	0.0201514438	73.607681274	105.25151062	2.4868507385	0.0660563484	189.9118042	Well_3
5933.0908	0.0167125985	72.523330688	92.648963928	2.5553510189	0.0456524268	132.02119446	Well_3
5933.2908	0.0166456699	81.974098206	102.45236969	2.4523866177	0.0353704616	133.44309998	Well_3
5933.4908	0.0153333331	90.162704468	118.34413147	2.3542332649	0.0411991179	142.33560181	Well_3
5933.6908	0.014020998	93.465446472	115.64600372	2.3115165234	0.0546160117	152.09820557	Well_3
5933.8908	0.0243299212	90.801811218	110.58674622	2.3706133366	0.0847806036	165.47099304	Well_3
5934.0908	0.0361671895	79.383613586	97.363769531	2.4923694134	0.1113411561	160.9414978	Well_3
5934.2908	0.0405656174	67.517868042	72.641075134	2.5834050179	0.071119532	152.92990112	Well_3
5934.4908	0.0421488173	63.441516876	53.681781769	2.5997266769	0.0396332704	119.51580048	Well_3
5934.6908	0.0394616798	67.357406616	52.183925629	2.5599145889	0.0188175216	116.44799805	Well_3
5934.8908	0.0309905503	74.05355072	68.695480347	2.5029528141	0.0264016967	118.62519836	Well_3
5935.0908	0.0249055121	77.527488708	90.199325562	2.4849584103	0.0523859486	136.77180481	Well_3
5935.2908	0.0206356961	79.160713196	87.118141174	2.4811761379	0.0577505343	140.75669861	Well_3
5935.4908	0.0181409456	81.846885681	78.922798157	2.4582433701	0.0599696264	143.41650391	Well_3
5935.6908	0.0118228346	79.426597595	81.390724182	2.4757227898	0.07943625	144.92489624	Well_3
5935.8908	0.0133976378	73.027381897	75.853187561	2.5341773033	0.0702423304	141.78840637	Well_3
5936.0908	0.0142454067	75.04335022	70.626022339	2.5331330299	0.0495033003	137.40890503	Well_3
5936.2908	0.0158212613	82.440162659	77.229751587	2.4867284298	0.0659812465	140.72610474	Well_3
5936.4908	0.0139703415	81.388511658	90.886535645	2.4891035557	0.0914554521	149.01789856	Well_3
5936.6908	0.0141664045	79.32862854	87.187149048	2.5132036209	0.080054	155.54699707	Well_3
5936.8908	0.0150787402	81.820365906	80.935012817	2.5141685009	0.0863174051	152.91140747	Well_3
5937.0908	0.0062627299	80.987182617	89.29889679	2.53962183	0.1128511354	149.04620361	Well_3
5937.2908	0.0037191601	73.503089905	83.332275391	2.590318203	0.1129862443	148.63499451	Well_3
5937.4908	0.0026692913	68.361091614	70.244277954	2.6023337841	0.0665640384	147.35639954	Well_3
5937.6908	0.0053060367	72.913528442	67.92325592	2.5640866756	0.0502129793	137.83389282	Well_3
5937.8908	0.0125973755	75.957611084	75.534660339	2.5392153263	0.0726082772	138.42489624	Well_3
5938.0908	0.0155999996	74.355628967	77.992622375	2.5483291149	0.0752205625	140.2052002	Well_3
5938.2908	0.0166251957	73.534713745	69.444656372	2.5363326073	0.0593334734	139.61320496	Well_3
5938.4908	0.0219000001	75.376991272	74.288223267	2.500371933	0.0434834361	138.58299255	Well_3
5938.6908	0.0200889762	72.036651611	82.52898407	2.5249125957	0.0659110248	138.08509827	Well_3
5938.8908	0.018400263	68.007217407	71.732055664	2.5634765625	0.0385850668	130.26429749	Well_3
5939.0908	0.0174587928	71.864318848	72.004699707	2.5115664005	0.023530459	129.13220215	Well_3
5939.2908	0.0150094489	78.728813171	78.123435974	2.4358801842	0.0153024141	129.54179382	Well_3
5939.4908	0.0098816268	83.277122498	72.290641785	2.4107780457	0.0436717719	150.251297	Well_3
5939.6908	0.009190551	86.32698822	67.555671692	2.4130973816	0.0601269081	154.8881073	Well_3
5939.8908	0.0074771657	86.775512695	77.323127747	2.419690609	0.0788698271	161.1815033	Well_3
5940.0908	0.0117661422	84.535400391	79.357543945	2.4333484173	0.0769896656	159.96809387	Well_3
5940.2908	0.0240737535	80.141372681	82.259857178	2.4481804371	0.0637582615	156.76750183	Well_3
5940.4908	0.0322102346	73.252449036	80.242767334	2.4911315441	0.0536676645	148.27929688	Well_3
5940.6908	0.0312391073	65.200263977	68.681884766	2.5616974831	0.0474567413	138.09500122	Well_3
5940.8908	0.0153000001	61.750652313	59.17798996	2.6043469906	0.0279086586	118.86959839	Well_3
5941.0908	0.0138543304	67.039787292	59.968528748	2.5752770901	0.0216520485	116.52559662	Well_3
5941.2908	0.0102262469	76.863327026	75.486824036	2.4857041836	0.0249122046	116.55549622	Well_3
5941.4908	0.0109246718	83.258735657	91.651626587	2.4105713367	0.0384199657	139.71229553	Well_3
5941.6908	0.0200322829	82.591163635	92.906486511	2.4195897579	0.0589190461	149.63330078	Well_3
5941.8908	0.0282023624	76.514030457	84.3487854	2.4760653973	0.0652018711	149.27749634	Well_3
5942.0908	0.0345485546	67.897415161	73.81325531	2.5504906178	0.0591165349	130.28160095	Well_3
5942.2908	0.0300047249	63.545219421	60.958904266	2.6023709774	0.0420894474	118.748703	Well_3
5942.4908	0.0163039379	66.295799255	57.489444733	2.5951004028	0.0348536596	117.98699951	Well_3
5942.6908	0.0104942257	70.447402954	65.605056763	2.5604243279	0.0457034409	117.06990051	Well_3
5942.8908	0.0075346455	71.674430847	74.498458862	2.5400180817	0.0500800461	122.78330231	Well_3
5943.0908	0.0089175859	73.430244446	78.572616577	2.5256757736	0.044186037	125.48519897	Well_3
5943.2908	0.0096000005	80.828025818	74.3722229	2.4724974632	0.0396385901	128.87770081	Well_3
5943.4908	0.0125803147	84.204086304	64.686210632	2.4247329235	0.0616677925	141.18780518	Well_3
5943.6908	0.0171002615	76.920761108	58.572753906	2.4629805088	0.0690055639	142.96429443	Well_3
5943.8908	0.0218152236	66.167045593	57.814285278	2.5575561523	0.0493389666	140.21609497	Well_3
5944.0908	0.027633857	62.328639984	63.488510132	2.6166968346	0.0414136946	115.38369751	Well_3
5944.2908	0.0272934381	61.21818161	65.55809021	2.6356191635	0.0415318534	111.16359711	Well_3
